title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
Union Pacific (UNP ) Showing Resistance Near $82.11,urn:contentItem:5J80-H821-JDN4-T4P3-00000-00,2016-03-07,"March 7, 2016 Monday",144,2,U.S. Federal,2016-03-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,131
Union Pacific (UNP ) Showing Resistance Near $82.74,urn:contentItem:5J86-GD71-JDN4-T1PN-00000-00,2016-03-08,"March 8, 2016 Tuesday",144,3,U.S. Federal,2016-03-08,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,131
Union Pacific Co. (UNP) Shares Bought by Wallington Asset Management LLC,urn:contentItem:5J75-XDD1-JCMN-Y2X8-00000-00,2016-03-04,"March 4, 2016 Friday",142,4,U.S. Federal,2016-03-04,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1160 words,Hanz Christensen,1160,English,131
Union Pacific Co. (UNP) Shares Bought by Neuberger Berman Group LLC,urn:contentItem:5J80-GF91-JCMN-Y03V-00000-00,2016-03-08,"March 8, 2016 Tuesday",142,5,U.S. Federal,2016-03-08,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1139 words,Hanz Christensen,1139,English,131
Stifel Nicolaus Downgrades Union Pacific Co. (UNP) to Hold,urn:contentItem:5J89-30P1-F03R-N06R-00000-00,2016-03-09,"March 9, 2016 Wednesday",142,6,U.S. Federal; Massachusetts,2016-03-09,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1077 words,Lindsey Winhoffer,1077,English,131
Union Pacific Co. (UNP) Shares Bought by Livforsakringsbolaget Skandia Omsesidigt,urn:contentItem:5J7C-WPD1-F03R-N07C-00000-00,2016-03-05,"March 5, 2016 Saturday",142,7,U.S. Federal,2016-03-05,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1084 words,Micah Haroldson,1084,English,131
Horan Capital Management Purchases 234 Shares of Union Pacific Co. (UNP),urn:contentItem:5J87-VK81-JCMN-Y055-00000-00,2016-03-09,"March 9, 2016 Wednesday",142,8,U.S. Federal; International; South Carolina,2016-03-09,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1158 words,Mark Dietrich,1158,English,131
Union Pacific Co. (UNP) Position Increased by Family Capital Trust Co,urn:contentItem:5J80-GF91-JCMN-Y04R-00000-00,2016-03-08,"March 8, 2016 Tuesday",142,9,U.S. Federal,2016-03-08,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1119 words,Lindsey Winhoffer,1119,English,131
"Selway Asset Management Has $3,402,000 Position in Union Pacific Co. (UNP)",urn:contentItem:5J8M-D1K1-JCMN-Y29P-00000-00,2016-03-10,"March 10, 2016 Thursday",141,10,U.S. Federal; International,2016-03-10,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1154 words,Hanz Christensen,1154,English,131
Union Pacific (UNP ) Trading Near $78.74 Support Level,urn:contentItem:5JB4-2FY1-JDN4-T3F0-00000-00,2016-03-17,"March 17, 2016 Thursday",145,1,U.S. Federal,2016-03-17,Fresh Brewed Media,,News,Available,345147,FRBREW2016,245 words,,245,English,35
Union Pacific (UNP ) Showing Resistance Near $81.66,urn:contentItem:5J8V-D081-JDN4-T2T9-00000-00,2016-03-11,"March 11, 2016 Friday",144,2,U.S. Federal,2016-03-11,Fresh Brewed Media,,News,Available,345147,FRBREW2016,236 words,,236,English,35
Union Pacific (UNP ) Showing Bullish Technicals With Support At $79.34,urn:contentItem:5J9P-4441-JDN4-T0HJ-00000-00,2016-03-15,"March 15, 2016 Tuesday",143,3,U.S. Federal,2016-03-15,Fresh Brewed Media,,News,Available,345147,FRBREW2016,218 words,,218,English,35
Union Pacific Co. (UNP) Now Covered by Scotiabank,urn:contentItem:5JB0-R8H1-F03R-N3ST-00000-00,2016-03-17,"March 17, 2016 Thursday",143,4,U.S. Federal,2016-03-17,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1089 words,Lindsey Winhoffer,1089,English,35
Union Pacific (UNP ) Showing Bullish Technicals With Resistance At $82.32,urn:contentItem:5J9G-4XJ1-F146-H42Y-00000-00,2016-03-14,"March 14, 2016 Monday",143,5,U.S. Federal,2016-03-14,Fresh Brewed Media,,News,Available,345147,FRBREW2016,219 words,,219,English,35
Union Pacific Co. (UNP) Shares Sold by First Merchants Corp,urn:contentItem:5J8X-X7W1-F03R-N1GP-00000-00,2016-03-12,"March 12, 2016 Saturday",142,6,U.S. Federal,2016-03-12,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1094 words,Nicole Kennedy,1094,English,35
"K.J. Harrison Partners Inc Buys 6,480 Shares of Union Pacific Co. (UNP)",urn:contentItem:5J8X-X7W1-F03R-N1GW-00000-00,2016-03-12,"March 12, 2016 Saturday",142,7,U.S. Federal,2016-03-12,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1104 words,Lindsey Winhoffer,1104,English,35
"OLD Mutual Customised Solutions Proprietary Ltd. Has $1,525,000 Stake in Union Pacific Co. (UNP)",urn:contentItem:5J9X-2BY1-F03R-N06T-00000-00,2016-03-16,"March 16, 2016 Wednesday",141,8,U.S. Federal; Texas,2016-03-16,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1101 words,Hanz Christensen,1101,English,35
Director Hope Judith Richards Exer. Acquires $275.9K of UNP on 3/11/16,urn:contentItem:5J9G-54B1-DY03-M17N-00000-00,2016-03-14,"March 14, 2016 Monday",141,9,U.S. Federal,2016-03-14,MT Newswires Live Briefs PRO,,News,Available,410393,MIDPRO2016,204 words,,204,English,35
Union Pacific (UNP ) Showing Support Near $78.12,urn:contentItem:5J9X-39P1-F146-H3CH-00000-00,2016-03-16,"March 16, 2016 Wednesday",58,10,U.S. Federal,2016-03-16,Fresh Brewed Media,,News,Available,345147,FRBREW2016,179 words,,179,English,35
Potential Union Pacific (UNP ) Trade Has 5.42% Downside Protection,urn:contentItem:5JCC-WJW1-JDN4-T0D4-00000-00,2016-03-23,"March 23, 2016 Wednesday",145,1,U.S. Federal,2016-03-23,Fresh Brewed Media,,News,Available,345147,FRBREW2016,245 words,,245,English,34
Union Pacific (UNP ) Showing Resistance Near $82.71,urn:contentItem:5JCK-VS51-JDN4-T2GC-00000-00,2016-03-24,"March 24, 2016 Thursday",145,2,U.S. Federal,2016-03-24,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,34
Union Pacific (UNP ) Showing Bullish Technicals,urn:contentItem:5JBY-Y6F1-F146-H2HT-00000-00,2016-03-21,"March 21, 2016 Monday",145,3,U.S. Federal,2016-03-21,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,34
Union Pacific (UNP ) Trading Near $82.63 Support Level,urn:contentItem:5JC5-XCN1-F146-H00S-00000-00,2016-03-22,"March 22, 2016 Tuesday",144,4,U.S. Federal,2016-03-22,Fresh Brewed Media,,News,Available,345147,FRBREW2016,214 words,,214,English,34
Tdam USA Inc. Cuts Position in Union Pacific Co. (UNP),urn:contentItem:5JC6-1SS1-F03R-N2RP-00000-00,2016-03-23,"March 23, 2016 Wednesday",142,5,U.S. Federal,2016-03-23,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1109 words,Lindsey Winhoffer,1109,English,34
Union Pacific Co. (UNP) Shares Bought by Veritas Investment Management LLP,urn:contentItem:5JBB-09D1-JCMN-Y47H-00000-00,2016-03-19,"March 19, 2016 Saturday",142,6,U.S. Federal,2016-03-19,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1102 words,Mark Dietrich,1102,English,34
Union Pacific Co. (UNP) Earns A Credit Rating from Morningstar,urn:contentItem:5JBC-7501-JCMN-Y0PN-00000-00,2016-03-19,"March 19, 2016 Saturday",142,7,U.S. Federal; International,2016-03-19,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1076 words,Micah Haroldson,1076,English,34
Union Pacific Co. (UNP) Position Cut by Chicago Equity Partners LLC,urn:contentItem:5JCC-TNK1-JCMN-Y502-00000-00,2016-03-23,"March 23, 2016 Wednesday",142,8,U.S. Federal,2016-03-23,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,1125 words,Kyle Jackson,1125,English,34
Union Pacific Co. (UNP) Receives 'A' Credit Rating from Morningstar,urn:contentItem:5JC7-3NV1-F03R-N3FM-00000-00,2016-03-23,"March 23, 2016 Wednesday",142,9,U.S. Federal; International,2016-03-23,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1093 words,Hanz Christensen,1093,English,34
"Front Barnett Associates LLC Has $12,096,000 Position in Union Pacific Co. (UNP)",urn:contentItem:5JBY-WWP1-JCMN-Y3FR-00000-00,2016-03-21,"March 21, 2016 Monday",142,10,U.S. Federal,2016-03-21,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1082 words,Lindsey Winhoffer,1082,English,34
Union Pacific (UNP ) Trading Near $79.51 Support Level,urn:contentItem:5JDF-RGT1-JDN4-T4HX-00000-00,2016-03-28,"March 28, 2016 Monday",144,1,U.S. Federal,2016-03-28,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,92
Union Pacific (UNP ) Showing Bearish Technicals With Resistance At $81.39,urn:contentItem:5JDW-NVV1-F146-H38N-00000-00,2016-03-30,"March 30, 2016 Wednesday",143,2,U.S. Federal,2016-03-30,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,92
Union Pacific Co. (UNP) Stake Raised by Stoneridge Investment Partners LLC,urn:contentItem:5JCT-R5W1-F03R-N202-00000-00,2016-03-25,"March 25, 2016 Friday",142,3,U.S. Federal,2016-03-25,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1086 words,Hanz Christensen,1086,English,92
Profund Advisors LLC Boosts Position in Union Pacific Co. (UNP),urn:contentItem:5JDB-SWN1-F03R-N39V-00000-00,2016-03-28,"March 28, 2016 Monday",142,4,U.S. Federal,2016-03-28,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1113 words,Nicole Kennedy,1113,English,92
Bank of America Reaffirms 'Buy' Rating for Union Pacific Co. (UNP),urn:contentItem:5JCP-F431-F03R-N479-00000-00,2016-03-25,"March 25, 2016 Friday",142,5,U.S. Federal,2016-03-25,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1048 words,Mark Dietrich,1048,English,92
Union Pacific Co. (UNP) Shares Bought by Schaper Benz Wise Investment Counsel Inc. WI,urn:contentItem:5JCT-R5W1-F03R-N1HY-00000-00,2016-03-25,"March 25, 2016 Friday",142,6,U.S. Federal; International,2016-03-25,Ticker Report,Logan Wallace,News,Available,484293,AMCN-126392,1019 words,Logan Wallace,1019,English,92
Union Pacific : Back to the Roundhouse For Now,urn:contentItem:5JDJ-1S21-F00X-J0XP-00000-00,2016-03-28,"March 28, 2016 Monday",139,7,U.S. Federal,2016-03-28,TheStreet Pro,Bruce Kamich,News,Available,420101,TSCSRM2016,247 words,Bruce Kamich,247,English,92
Union Pacific Ranked No. 2 on Military Times' Best for Vets List,urn:contentItem:5JCK-T8Y1-JCMN-Y4FH-00000-00,2016-03-25,"March 25, 2016 Friday",124,8,U.S. Federal; International; Nebraska,2016-03-25,Financial Buzz,,News,Available,484243,FBZZ-132131,621 words,,621,English,92
Briefing.com : Stock Market Update - 13:10 ET,urn:contentItem:5JDB-XMJ1-JC8H-K043-00000-00,2016-03-28,"March 28, 2016 Monday",119,9,U.S. Federal; International,2016-03-28,Briefing.com,,News,Available,258878,BRFCOM2016,3058 words,,3058,English,92
Briefing.com : Stock Market Update - 13:25 ET,urn:contentItem:5JDB-XMJ1-JC8H-K045-00000-00,2016-03-28,"March 28, 2016 Monday",119,10,U.S. Federal; International,2016-03-28,Briefing.com,,News,Available,258878,BRFCOM2016,3236 words,,3236,English,92
Union Pacific (UNP ) Showing Bearish Technicals,urn:contentItem:5JG5-GYM1-F146-H39H-00000-00,2016-04-05,"April 5, 2016 Tuesday",146,1,U.S. Federal,2016-04-05,Fresh Brewed Media,,News,Available,345147,FRBREW2016,244 words,,244,English,110
Union Pacific (UNP ) Showing Resistance Near $79.24,urn:contentItem:5JGK-F9W1-F146-H22G-00000-00,2016-04-07,"April 7, 2016 Thursday",145,2,U.S. Federal,2016-04-07,Fresh Brewed Media,,News,Available,345147,FRBREW2016,219 words,,219,English,110
"Vanguard Group Inc. Has $3,869,171,000 Position in Union Pacific Co. (UNP)",urn:contentItem:5JGC-DVD1-JCMN-Y3TD-00000-00,2016-04-06,"April 6, 2016 Wednesday",144,3,U.S. Federal; International; South Carolina,2016-04-06,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1026 words,Lindsey Winhoffer,1026,English,110
Union Pacific (UNP ) Trading Near $77.39 Support Level,urn:contentItem:5JFY-HSF1-JDN4-T3NS-00000-00,2016-04-04,"April 4, 2016 Monday",144,4,U.S. Federal,2016-04-04,Fresh Brewed Media,,News,Available,345147,FRBREW2016,235 words,,235,English,110
Union Pacific Co. (UNP) Upgraded at Vetr Inc.,urn:contentItem:5JF6-8KW1-JCMN-Y418-00000-00,2016-04-01,"April 1, 2016 Friday",144,5,U.S. Federal; International; South Carolina,2016-04-01,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,989 words,Kyle Jackson,989,English,110
Brown Brothers Harriman Co. Cuts Stake in Union Pacific Co. (UNP),urn:contentItem:5JFJ-Y3J1-F03R-N4RG-00000-00,2016-04-03,"April 3, 2016 Sunday",144,6,U.S. Federal,2016-04-03,Watchlist News,Mark Dietrich,News,Available,484299,AMCN-135127,1052 words,Mark Dietrich,1052,English,110
"Todd Asset Management LLC Has $25,037,000 Stake in Union Pacific Co. (UNP)",urn:contentItem:5JG5-GNY1-F03R-N48T-00000-00,2016-04-05,"April 5, 2016 Tuesday",144,7,U.S. Federal; International,2016-04-05,Watchlist News,Hanz Christensen,News,Available,484299,AMCN-135127,1074 words,Hanz Christensen,1074,English,110
Union Pacific (UNP ) Showing Bearish Technicals With Resistance At $81.77,urn:contentItem:5JF9-M741-F146-H0D6-00000-00,2016-04-01,"April 1, 2016 Friday",143,8,U.S. Federal,2016-04-01,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,110
Union Pacific Co. (UNP) Shares Bought by Alta Capital Management LLC,urn:contentItem:5JG5-GNY1-F03R-N49B-00000-00,2016-04-05,"April 5, 2016 Tuesday",143,9,U.S. Federal,2016-04-05,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1092 words,Micah Haroldson,1092,English,110
"South Dakota Investment Council Purchases 52,990 Shares of Union Pacific Co. (UNP)",urn:contentItem:5JGK-CRC1-F03R-N2RJ-00000-00,2016-04-07,"April 7, 2016 Thursday",143,10,U.S. Federal; South Dakota,2016-04-07,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1074 words,Lindsey Winhoffer,1074,English,110
Union Pacific (UNP ) Trading Near $81.19 Resistance Level,urn:contentItem:5JHN-97R1-JDN4-T2K0-00000-00,2016-04-12,"April 12, 2016 Tuesday",144,1,U.S. Federal,2016-04-12,Fresh Brewed Media,,News,Available,345147,FRBREW2016,226 words,,226,English,41
Union Pacific (UNP ) Trading Near $81.62 Resistance Level,urn:contentItem:5JHF-B5M1-JDN4-T0R1-00000-00,2016-04-11,"April 11, 2016 Monday",144,2,U.S. Federal,2016-04-11,Fresh Brewed Media,,News,Available,345147,FRBREW2016,215 words,,215,English,41
Morgan Stanley Boosts Stake in Union Pacific Co. (UNP),urn:contentItem:5JHW-7661-F03R-N493-00000-00,2016-04-13,"April 13, 2016 Wednesday",144,3,U.S. Federal,2016-04-13,DailyPolitical,Trevor Kearing,News,Available,484233,AMCN-116307,1080 words,Trevor Kearing,1080,English,41
Union Pacific (UNP ) Trading Near $77.29 Support Level,urn:contentItem:5JHW-8FN1-JDN4-T517-00000-00,2016-04-13,"April 13, 2016 Wednesday",144,4,U.S. Federal,2016-04-13,Fresh Brewed Media,,News,Available,345147,FRBREW2016,236 words,,236,English,41
"Baldwin Investment Management LLC Has $1,158,000 Position in Union Pacific Co. (UNP)",urn:contentItem:5JH9-YBK1-F03R-N293-00000-00,2016-04-11,"April 11, 2016 Monday",144,5,U.S. Federal,2016-04-11,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1087 words,Tyrone Williams,1087,English,41
Potential Union Pacific (UNP ) Trade Has 6.09% Downside Protection,urn:contentItem:5JGT-DHW1-F146-H4KN-00000-00,2016-04-08,"April 8, 2016 Friday",144,6,U.S. Federal,2016-04-08,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,41
"Gulf International Bank UK Ltd Acquires 1,150 Shares of Union Pacific Co. (UNP)",urn:contentItem:5JHW-7661-F03R-N484-00000-00,2016-04-13,"April 13, 2016 Wednesday",143,7,U.S. Federal,2016-04-13,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1081 words,Tyrone Williams,1081,English,41
Union Pacific Co. (UNP) Stake Held by Amica Pension Fund Board of Trustees,urn:contentItem:5JHW-7661-F03R-N49D-00000-00,2016-04-13,"April 13, 2016 Wednesday",143,8,U.S. Federal,2016-04-13,DailyPolitical,Jeff Wilder,News,Available,484233,AMCN-116307,1086 words,Jeff Wilder,1086,English,41
Union Pacific Co. (UNP) Given New $81.00 Price Target at Barclays,urn:contentItem:5JH8-KRD1-JCMN-Y2VD-00000-00,2016-04-11,"April 11, 2016 Monday",141,9,U.S. Federal,2016-04-11,Watchlist News,Lindsey Winhoffer,News,Available,484299,AMCN-135127,1030 words,Lindsey Winhoffer,1030,English,41
Union Pacific Corporation Invites You to Join Its First Quarter 2016 Earnings Release Broadcast,urn:contentItem:5JJ3-80P1-JB72-10CD-00000-00,2016-04-14,"April 14, 2016 Thursday",132,10,U.S. Federal; International; Nebraska,2016-04-14,PR Newswire,,News,Available,8054,PRNEWS2016,369 words,,369,English,41
Bokf Na Boosts Position in Union Pacific Co. (UNP),urn:contentItem:5JK5-6N71-F03R-N0XS-00000-00,2016-04-20,"April 20, 2016 Wednesday",145,1,U.S. Federal; International; South Carolina,2016-04-20,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1002 words,Micah Haroldson,1002,English,174
Union Pacific Co. (UNP) Position Cut by Commerce Bank,urn:contentItem:5JKD-9Y31-JCMN-Y1V2-00000-00,2016-04-21,"April 21, 2016 Thursday",145,2,U.S. Federal; Massachusetts,2016-04-21,Ticker Report,Joseph Griffin,News,Available,484293,AMCN-126392,1102 words,Joseph Griffin,1102,English,174
Independent Investors Inc. Boosts Position in Union Pacific Co. (UNP),urn:contentItem:5JJS-C7V1-F03R-N4M9-00000-00,2016-04-18,"April 18, 2016 Monday",144,3,U.S. Federal,2016-04-18,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1046 words,Micah Haroldson,1046,English,174
Union Pacific Co. (UNP) Shares Bought by Pinnacle Associates Ltd.,urn:contentItem:5JJ5-97J1-F03R-N1TR-00000-00,2016-04-15,"April 15, 2016 Friday",144,4,U.S. Federal,2016-04-15,Watchlist News,Nicole Kennedy,News,Available,484299,AMCN-135127,1082 words,Nicole Kennedy,1082,English,174
Union Pacific (UNP ) Trading Near $83.95 Resistance Level,urn:contentItem:5JJ9-6T11-JDN4-T4G8-00000-00,2016-04-15,"April 15, 2016 Friday",144,5,U.S. Federal,2016-04-15,Fresh Brewed Media,,News,Available,345147,FRBREW2016,227 words,,227,English,174
Public Sector Pension Investment Board Reduces Stake in Union Pacific Co. (UNP),urn:contentItem:5JK0-W3C1-JCMN-Y4FN-00000-00,2016-04-18,"April 18, 2016 Monday",144,6,U.S. Federal; International; South Carolina,2016-04-18,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1011 words,Micah Haroldson,1011,English,174
Union Pacific Co. (UNP) Position Increased by Weik Investment Services Inc.,urn:contentItem:5JJS-C7V1-F03R-N3RY-00000-00,2016-04-18,"April 18, 2016 Monday",144,7,U.S. Federal; International,2016-04-18,DailyPolitical,Tyrone Williams,News,Available,484233,AMCN-116307,1053 words,Tyrone Williams,1053,English,174
UBS Oconnor LLC Takes Position in Union Pacific Co. (UNP),urn:contentItem:5JKK-3RT1-JCMN-Y0T0-00000-00,2016-04-21,"April 21, 2016 Thursday",144,8,U.S. Federal; International,2016-04-21,Watchlist News,Kyle Jackson,News,Available,484299,AMCN-135127,1069 words,Kyle Jackson,1069,English,174
Union Pacific Co. (UNP) Shares Bought by Atlantic Trust Group LLC,urn:contentItem:5JKK-3SB1-F03R-N3WN-00000-00,2016-04-21,"April 21, 2016 Thursday",144,9,U.S. Federal; Texas,2016-04-21,Zolmax.com,Wayne Rhoads,News,Available,484302,AMCN-116308,1035 words,Wayne Rhoads,1035,English,174
Montag Caldwell LLC Cuts Stake in Union Pacific Co. (UNP),urn:contentItem:5JJH-4GC1-JCMN-Y3HY-00000-00,2016-04-16,"April 16, 2016 Saturday",144,10,U.S. Federal,2016-04-16,Zolmax.com,John Perry,News,Available,484302,AMCN-116308,1071 words,John Perry,1071,English,174
