title,docid,updated,publisheddate,relevancescore,resultnumber,jurisdiction,date,source,author,contenttype,status,contentcomponentid,vendorreportid,length,byline,wordcount,language,actualresultscount
FedEx Corp. (FDX) Shares Bought by Geneva Advisors LLC,urn:contentItem:5MHC-2FC1-F03R-N2FR-00000-00,2016-12-30,"December 30, 2016 Friday",147,3,U.S. Federal; California,2016-12-30,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1058 words,Micah Haroldson,1058,English,42
"Parnassus Investments CA Has $17,468,000 Position in FedEx Corporation (FDX)",urn:contentItem:5MJG-9991-F03R-N3GN-00000-00,2017-01-04,"January 4, 2017 Wednesday",146,4,U.S. Federal; Kentucky,2017-01-04,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,1124 words,Max Byerly,1124,English,42
"Texas Permanent School Fund Has $13,141,000 Position in FedEx Corporation (FDX)",urn:contentItem:5MJT-KWF1-F03R-N1TT-00000-00,2017-01-05,"January 5, 2017 Thursday",146,5,U.S. Federal,2017-01-05,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,1155 words,Max Byerly,1155,English,42
Northern Trust Corp Reduces Position in FedEx Corporation (FDX),urn:contentItem:5MJ2-91W1-JCMN-Y4NN-00000-00,2017-01-02,"January 2, 2017 Monday",146,6,U.S. Federal,2017-01-02,DailyPolitical,Stacy Sanders,News,Available,484233,AMCN-116307,1114 words,Stacy Sanders,1114,English,42
FedEx (FDX ) Showing Bearish Technicals With Support At $184.33,urn:contentItem:5MJC-PNX1-F146-H134-00000-00,2017-01-03,"January 3, 2017 Tuesday",146,7,U.S. Federal,2017-01-03,Fresh Brewed Media,,News,Available,345147,FRBREW2017,224 words,,224,English,42
Mitsubishi UFJ Trust Banking Corp Cuts Stake in FedEx Corporation (FDX),urn:contentItem:5MHD-DC81-JCMN-Y4R3-00000-00,2016-12-30,"December 30, 2016 Friday",145,8,U.S. Federal,2016-12-30,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,1140 words,Max Byerly,1140,English,42
"Lee Danner Bass Inc. Sells 1,176 Shares of FedEx Corporation (FDX)",urn:contentItem:5MJ5-MGN1-F03R-N27G-00000-00,2017-01-02,"January 2, 2017 Monday",145,9,U.S. Federal,2017-01-02,Watchlist News,Micah Haroldson,News,Available,484299,AMCN-135127,1166 words,Micah Haroldson,1166,English,42
FedEx Corp. (FDX) Stock Rating Reaffirmed by Cowen and Company,urn:contentItem:5MHC-2FC1-F03R-N29K-00000-00,2016-12-30,"December 30, 2016 Friday",145,10,U.S. Federal,2016-12-30,Ticker Report,Max Byerly,News,Available,484293,AMCN-126392,973 words,Max Byerly,973,English,42
Putnam Investments LLC Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5X44-M9X1-F03R-N4VV-00000-00,2019-09-23,"September 23, 2019 Monday",215,1,U.S. Federal,2019-09-23,Ticker Report,,News,Available,484293,AMCN-126392,992 words,,992,English,254
FedEx Co. ( NYSE :FDX) Shares Purchased by Putnam Investments LLC,urn:contentItem:5X44-M9X1-F03R-N2Y6-00000-00,2019-09-23,"September 23, 2019 Monday",215,2,U.S. Federal,2019-09-23,Transcript Daily,,News,Available,484294,AMCN-10009368,1083 words,,1083,English,254
FedEx ( NYSE :FDX) Releases FY20 Earnings Guidance,urn:contentItem:5X3C-C381-JCMN-Y0DX-00000-00,2019-09-20,"September 20, 2019 Friday",214,3,U.S. Federal,2019-09-20,Ticker Report,,News,Available,484293,AMCN-126392,774 words,,774,English,254
FedEx ( NYSE :FDX) Issues FY 2020 Earnings Guidance,urn:contentItem:5X3C-C381-JCMN-Y0DW-00000-00,2019-09-20,"September 20, 2019 Friday",214,4,U.S. Federal,2019-09-20,Ticker Report,,News,Available,484293,AMCN-126392,752 words,,752,English,254
"Clear Creek Financial Management LLC Purchases Shares of 1,654 FedEx Co. ( NYSE :FDX)",urn:contentItem:5X4S-TK61-JCMN-Y0B3-00000-00,2019-09-26,"September 26, 2019 Thursday",214,5,U.S. Federal,2019-09-26,Transcript Daily,,News,Available,484294,AMCN-10009368,940 words,,940,English,254
Putnam Investments LLC Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5X44-BD61-DXK2-M35N-00000-00,2019-09-23,"September 23, 2019 Monday",214,6,U.S. Federal,2019-09-23,American Banking and Market News,,News,Available,439934,AMBNWS2019,891 words,,891,English,254
FedEx Co. ( NYSE :FDX) Shares Bought by Point72 Hong Kong Ltd,urn:contentItem:5X3P-MG01-JCMN-Y241-00000-00,2019-09-21,"September 21, 2019 Saturday",214,7,U.S. Federal; Oregon,2019-09-21,Transcript Daily,,News,Available,484294,AMCN-10009368,1119 words,,1119,English,254
"First Manhattan Co. Sells 171,669 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5X4S-G0X1-JB40-X1HS-00000-00,2019-09-26,"September 26, 2019 Thursday",214,8,U.S. Federal,2019-09-26,American Banking and Market News,,News,Available,439934,AMBNWS2019,1026 words,,1026,English,254
MidWestOne Financial Group Inc. Buys New Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5X4J-V2W1-F03R-N1N2-00000-00,2019-09-25,"September 25, 2019 Wednesday",214,9,U.S. Federal,2019-09-25,Transcript Daily,,News,Available,484294,AMCN-10009368,948 words,,948,English,254
"Voloridge Investment Management LLC Buys 21,023 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5X4B-KWM1-JCMN-Y52W-00000-00,2019-09-25,"September 25, 2019 Wednesday",214,10,U.S. Federal,2019-09-25,Transcript Daily,,News,Available,484294,AMCN-10009368,1172 words,,1172,English,254
FedEx ( NYSE :FDX) Upgraded to 'Buy' at ValuEngine,urn:contentItem:5X68-J351-JCMN-Y0M5-00000-00,2019-10-03,"October 3, 2019 Thursday",216,1,U.S. Federal,2019-10-03,Watchlist News,,News,Available,484299,AMCN-135127,991 words,,991,English,245
"Prudential PLC Acquires 15,656 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5X5M-6851-JB40-X13K-00000-00,2019-09-30,"September 30, 2019 Monday",215,2,U.S. Federal,2019-09-30,American Banking and Market News,,News,Available,439934,AMBNWS2019,1034 words,,1034,English,245
"Prudential PLC Acquires 15,656 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5X5M-JV91-F03R-N4XR-00000-00,2019-09-30,"September 30, 2019 Monday",214,3,U.S. Federal,2019-09-30,Ticker Report,,News,Available,484293,AMCN-126392,1105 words,,1105,English,245
ANTIPODES PARTNERS Ltd Invests $84.96 Million in FedEx Co. ( NYSE :FDX),urn:contentItem:5X5P-HF21-DXK2-M125-00000-00,2019-10-01,"October 1, 2019 Tuesday",214,4,U.S. Federal,2019-10-01,American Banking and Market News,,News,Available,439934,AMBNWS2019,899 words,,899,English,245
Frontier Wealth Management LLC Purchases 189 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:5X50-KGJ1-JCMN-Y2KP-00000-00,2019-09-28,"September 28, 2019 Saturday",214,5,U.S. Federal,2019-09-28,Transcript Daily,,News,Available,484294,AMCN-10009368,986 words,,986,English,245
"HM Payson Co. Buys Shares of 8,430 FedEx Co. ( NYSE :FDX)",urn:contentItem:5X50-KGK1-F03R-N2X4-00000-00,2019-09-28,"September 28, 2019 Saturday",214,6,U.S. Federal,2019-09-28,Zolmax.com,,News,Available,484302,AMCN-116308,1065 words,,1065,English,245
"FidentiaX (FDX) Market Capitalization Achieves $405,272.00",urn:contentItem:5X64-FBT1-DXK2-M21T-00000-00,2019-10-03,"October 3, 2019 Thursday",214,7,U.S. Federal,2019-10-03,American Banking and Market News,,News,Available,439934,AMBNWS2019,415 words,,415,English,245
Kovitz Investment Group Partners LLC Increases Stock Position in FedEx Co. ( NYSE :FDX),urn:contentItem:5X5D-JSM1-F03R-N0W3-00000-00,2019-09-30,"September 30, 2019 Monday",214,8,U.S. Federal,2019-09-30,DailyPolitical,,News,Available,484233,AMCN-116307,1068 words,,1068,English,245
Mutual Advisors LLC Buys 452 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:5X5D-JSM1-F03R-N0S9-00000-00,2019-09-29,"September 29, 2019 Sunday",214,9,U.S. Federal,2019-09-29,DailyPolitical,,News,Available,484233,AMCN-116307,982 words,,982,English,245
FedEx ( NYSE :FDX) Upgraded by ValuEngine to Buy,urn:contentItem:5X68-J321-F03R-N185-00000-00,2019-10-03,"October 3, 2019 Thursday",214,10,U.S. Federal,2019-10-03,Zolmax.com,,News,Available,484302,AMCN-116308,1030 words,,1030,English,245
"Innovecture, LLC is proud to announce its membership with the Financial Data Exchange, LLC ( FDX ) Innovecture, LLC has joined membership with the Financial Data Exchange, LLC ( FDX ). This membership aims to support FDX in creating a common standard for the entire financial industry.",urn:contentItem:5X7B-59W1-JB72-151C-00000-00,2019-10-08,"October 8, 2019 Tuesday",218,1,U.S. Federal; Utah,2019-10-08,PR Newswire,,News,Available,8054,PRNEWS2019,774 words,,774,English,184
FidentiaX Price Tops $0.0042 (FDX),urn:contentItem:5X76-HDV1-JB40-X4PX-00000-00,2019-10-07,"October 7, 2019 Monday",215,2,U.S. Federal,2019-10-07,American Banking and Market News,,News,Available,439934,AMBNWS2019,412 words,,412,English,184
Dubuque Bank Trust Co. Has $5.88 Million Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5X7S-49P1-F03R-N4M4-00000-00,2019-10-10,"October 10, 2019 Thursday",215,3,U.S. Federal,2019-10-10,Watchlist News,,News,Available,484299,AMCN-135127,975 words,,975,English,184
FedEx ( NYSE :FDX) Upgraded by ValuEngine to Buy,urn:contentItem:5X6Y-J2P1-F03R-N0H9-00000-00,2019-10-07,"October 7, 2019 Monday",214,4,U.S. Federal; Oregon,2019-10-07,DailyPolitical,,News,Available,484233,AMCN-116307,1093 words,,1093,English,184
Accurate Investment Solutions Inc. Purchases 125 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:5X7S-4961-F03R-N2XJ-00000-00,2019-10-10,"October 10, 2019 Thursday",214,5,U.S. Federal,2019-10-10,DailyPolitical,,News,Available,484233,AMCN-116307,1100 words,,1100,English,184
FedEx Co. ( NYSE :FDX) Receives $176.13 Average PT from Brokerages,urn:contentItem:5X7J-74B1-F03R-N4PJ-00000-00,2019-10-09,"October 9, 2019 Wednesday",214,6,U.S. Federal,2019-10-09,DailyPolitical,,News,Available,484233,AMCN-116307,939 words,,939,English,184
Diversified Trust Co Trims Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5X7K-K8M1-F03R-N36Y-00000-00,2019-10-10,"October 10, 2019 Thursday",214,7,U.S. Federal,2019-10-10,Transcript Daily,,News,Available,484294,AMCN-10009368,966 words,,966,English,184
Thomasville National Bank Grows Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5X6G-1B61-JB40-X337-00000-00,2019-10-04,"October 4, 2019 Friday",214,8,U.S. Federal,2019-10-04,American Banking and Market News,,News,Available,439934,AMBNWS2019,1008 words,,1008,English,184
Dubuque Bank Trust Co. Has $5.88 Million Stock Position in FedEx Co. ( NYSE :FDX),urn:contentItem:5X7S-4961-F03R-N2X6-00000-00,2019-10-10,"October 10, 2019 Thursday",214,9,U.S. Federal,2019-10-10,DailyPolitical,,News,Available,484233,AMCN-116307,957 words,,957,English,184
Victory Capital Management Inc. Cuts Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5X6J-B4B1-DXK2-M494-00000-00,2019-10-05,"October 5, 2019 Saturday",213,10,U.S. Federal,2019-10-05,American Banking and Market News,,News,Available,439934,AMBNWS2019,1034 words,,1034,English,184
"Edmp Inc. Buys Shares of 4,937 FedEx Co. ( NYSE :FDX)",urn:contentItem:5X92-43N1-F03R-N2YS-00000-00,2019-10-16,"October 16, 2019 Wednesday",216,1,U.S. Federal,2019-10-16,Zolmax.com,,News,Available,484302,AMCN-116308,1033 words,,1033,English,191
Beacon Financial Group Acquires New Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5X8Y-0K81-JCMN-Y4F4-00000-00,2019-10-16,"October 16, 2019 Wednesday",216,2,U.S. Federal,2019-10-16,Zolmax.com,,News,Available,484302,AMCN-116308,980 words,,980,English,191
West Coast Financial LLC Increases Position in FedEx Co. ( NYSE :FDX),urn:contentItem:5X98-2XW1-JCMN-Y39K-00000-00,2019-10-17,"October 17, 2019 Thursday",215,3,U.S. Federal,2019-10-17,Zolmax.com,,News,Available,484302,AMCN-116308,1161 words,,1161,English,191
FedEx Co. ( NYSE :FDX) Shares Bought by Pflug Koory LLC,urn:contentItem:5X8V-54M1-JCMN-Y098-00000-00,2019-10-15,"October 15, 2019 Tuesday",215,4,U.S. Federal; Oregon,2019-10-15,DailyPolitical,,News,Available,484233,AMCN-116307,1117 words,,1117,English,191
FedEx Co. ( NYSE :FDX) Shares Bought by Pflug Koory LLC,urn:contentItem:5X8V-54M1-JCMN-Y118-00000-00,2019-10-15,"October 15, 2019 Tuesday",215,5,U.S. Federal,2019-10-15,Zolmax.com,,News,Available,484302,AMCN-116308,1119 words,,1119,English,191
Birch Hill Investment Advisors LLC Grows Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5X94-Y0J1-F03R-N025-00000-00,2019-10-17,"October 17, 2019 Thursday",215,6,U.S. Federal,2019-10-17,Transcript Daily,,News,Available,484294,AMCN-10009368,1029 words,,1029,English,191
FedEx ( NYSE :FDX) PT Set at $155.00 by Berenberg Bank,urn:contentItem:5X8N-BB71-JCMN-Y208-00000-00,2019-10-15,"October 15, 2019 Tuesday",214,7,U.S. Federal,2019-10-15,Transcript Daily,,News,Available,484294,AMCN-10009368,1032 words,,1032,English,191
"Nwam LLC Has $259,000 Stock Position in FedEx Co. ( NYSE :FDX)",urn:contentItem:5X94-Y0J1-F03R-N35R-00000-00,2019-10-17,"October 17, 2019 Thursday",214,8,U.S. Federal,2019-10-17,Zolmax.com,,News,Available,484302,AMCN-116308,976 words,,976,English,191
"Douglas Lane & Associates LLC Sells 1,470 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5X94-CWT1-DXK2-M0RW-00000-00,2019-10-17,"October 17, 2019 Thursday",214,9,U.S. Federal,2019-10-17,American Banking and Market News,,News,Available,439934,AMBNWS2019,973 words,,973,English,191
FedEx Co. ( NYSE :FDX) Shares Acquired by Cumberland Advisors Inc.,urn:contentItem:5X86-5PY1-F03R-N4V9-00000-00,2019-10-12,"October 12, 2019 Saturday",214,10,U.S. Federal,2019-10-12,DailyPolitical,,News,Available,484233,AMCN-116307,1123 words,,1123,English,191
Brinker Capital Inc. Raises Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5XBR-J201-DXK2-M373-00000-00,2019-10-24,"October 24, 2019 Thursday",216,1,U.S. Federal,2019-10-24,American Banking and Market News,,News,Available,439934,AMBNWS2019,838 words,,838,English,216
Baxter Bros Inc. Purchases 960 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:5XB4-1RR1-F03R-N1JX-00000-00,2019-10-21,"October 21, 2019 Monday",215,2,U.S. Federal,2019-10-21,Zolmax.com,,News,Available,484302,AMCN-116308,1008 words,,1008,English,216
FedEx Co. ( NYSE :FDX) Shares Acquired by Kessler Investment Group LLC,urn:contentItem:5XB4-1RR1-F03R-N1H7-00000-00,2019-10-21,"October 21, 2019 Monday",215,3,U.S. Federal,2019-10-21,Zolmax.com,,News,Available,484302,AMCN-116308,1038 words,,1038,English,216
FedEx ( NYSE : FDX ) Receives Daily Media Sentiment Score of 1.67,urn:contentItem:5XBR-4661-F03R-N408-00000-00,2019-10-24,"October 24, 2019 Thursday",215,4,U.S. Federal,2019-10-24,Zolmax.com,,News,Available,484302,AMCN-116308,960 words,,960,English,216
FedEx Co. ( NYSE :FDX) Position Raised by Excalibur Management Corp,urn:contentItem:5XB4-1RR1-F03R-N22B-00000-00,2019-10-21,"October 21, 2019 Monday",215,5,U.S. Federal,2019-10-21,Ticker Report,,News,Available,484293,AMCN-126392,1103 words,,1103,English,216
Cardinal Capital Management Buys 90 Shares of FedEx Co. ( NYSE :FDX),urn:contentItem:5X9S-MN31-JCMN-Y35W-00000-00,2019-10-20,"October 20, 2019 Sunday",215,6,U.S. Federal; Oregon,2019-10-20,Ticker Report,,News,Available,484293,AMCN-126392,1100 words,,1100,English,216
Strs Ohio Decreases Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5XBR-J201-DXK2-M338-00000-00,2019-10-24,"October 24, 2019 Thursday",215,7,U.S. Federal,2019-10-24,American Banking and Market News,,News,Available,439934,AMBNWS2019,936 words,,936,English,216
Cwm LLC Decreases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5XBD-H1K1-JB40-X1TJ-00000-00,2019-10-23,"October 23, 2019 Wednesday",215,8,U.S. Federal; Oregon,2019-10-23,American Banking and Market News,,News,Available,439934,AMBNWS2019,957 words,,957,English,216
Mission Wealth Management LP Reduces Stock Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5X9J-PG81-F03R-N2K3-00000-00,2019-10-19,"October 19, 2019 Saturday",215,9,U.S. Federal,2019-10-19,Zolmax.com,,News,Available,484302,AMCN-116308,980 words,,980,English,216
BTC Capital Management Inc. Increases Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5X9J-09Y1-JB40-X0H5-00000-00,2019-10-19,"October 19, 2019 Saturday",215,10,U.S. Federal,2019-10-19,American Banking and Market News,,News,Available,439934,AMBNWS2019,1005 words,,1005,English,216
FedEx Co. ( NYSE :FDX) Shares Sold by Dowling & Yahnke LLC,urn:contentItem:5XD1-9V81-DXK2-M0YK-00000-00,2019-10-30,"October 30, 2019 Wednesday",216,1,U.S. Federal,2019-10-30,American Banking and Market News,,News,Available,439934,AMBNWS2019,847 words,,847,English,212
FedEx Co. ( NYSE :FDX) Shares Sold by Perigon Wealth Management LLC,urn:contentItem:5XC8-CDF1-JCMN-Y0KX-00000-00,2019-10-27,"October 27, 2019 Sunday",215,2,U.S. Federal,2019-10-27,Transcript Daily,,News,Available,484294,AMCN-10009368,1030 words,,1030,English,212
FedEx Co. ( NYSE :FDX) Shares Sold by Shufro Rose Co. LLC,urn:contentItem:5XD7-N681-JCMN-Y1J9-00000-00,2019-10-31,"October 31, 2019 Thursday",215,3,U.S. Federal,2019-10-31,Transcript Daily,,News,Available,484294,AMCN-10009368,1002 words,,1002,English,212
FedEx Co. ( NYSE :FDX) Shares Bought by FinTrust Capital Advisors LLC,urn:contentItem:5XCT-TXM1-F03R-N0K3-00000-00,2019-10-29,"October 29, 2019 Tuesday",215,4,U.S. Federal; Oregon,2019-10-29,Ticker Report,,News,Available,484293,AMCN-126392,1050 words,,1050,English,212
Wagner Bowman Management Corp Cuts Stock Position in FedEx Co. ( NYSE :FDX),urn:contentItem:5XC2-H891-JCMN-Y25W-00000-00,2019-10-26,"October 26, 2019 Saturday",215,5,U.S. Federal,2019-10-26,Ticker Report,,News,Available,484293,AMCN-126392,957 words,,957,English,212
FedEx Co. ( NYSE :FDX) Shares Acquired by St. James Investment Company LLC,urn:contentItem:5XFD-D0C1-F03R-N29X-00000-00,2019-10-25,"October 25, 2019 Friday",215,6,U.S. Federal,2019-10-25,DailyPolitical,,News,Available,484233,AMCN-116307,984 words,,984,English,212
FedEx Co. ( NYSE :FDX) Shares Sold by Bank of The West,urn:contentItem:5XCP-G3V1-F03R-N3CT-00000-00,2019-10-29,"October 29, 2019 Tuesday",215,7,U.S. Federal,2019-10-29,Transcript Daily,,News,Available,484294,AMCN-10009368,890 words,,890,English,212
"Rhumbline Advisers Purchases 19,023 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5XC1-R001-JB40-X0JV-00000-00,2019-10-26,"October 26, 2019 Saturday",215,8,U.S. Federal,2019-10-26,American Banking and Market News,,News,Available,439934,AMBNWS2019,839 words,,839,English,212
Dillon & Associates Inc. Lowers Stock Position in FedEx Co. ( NYSE :FDX),urn:contentItem:5XC7-PGV1-DXK2-M4N7-00000-00,2019-10-27,"October 27, 2019 Sunday",215,9,U.S. Federal,2019-10-27,American Banking and Market News,,News,Available,439934,AMBNWS2019,848 words,,848,English,212
"Janney Capital Management LLC Sells 4,056 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5XCT-TXM1-F03R-N0FM-00000-00,2019-10-29,"October 29, 2019 Tuesday",215,10,U.S. Federal,2019-10-29,Ticker Report,,News,Available,484293,AMCN-126392,919 words,,919,English,212
First National Trust Co Cuts Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5XFM-BNF1-F03R-N09G-00000-00,2019-11-07,"November 7, 2019 Thursday",216,1,U.S. Federal,2019-11-07,Ticker Report,,News,Available,484293,AMCN-126392,946 words,,946,English,259
Ocean Capital Management LLC Trims Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5XDF-JF81-JCMN-Y4VM-00000-00,2019-11-01,"November 1, 2019 Friday",215,2,U.S. Federal; Oregon,2019-11-01,Transcript Daily,,News,Available,484294,AMCN-10009368,1007 words,,1007,English,259
First National Trust Co Trims Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5XFM-BMG1-F03R-N4R6-00000-00,2019-11-07,"November 7, 2019 Thursday",215,3,U.S. Federal,2019-11-07,Watchlist News,,News,Available,484299,AMCN-135127,1043 words,,1043,English,259
Willingdon Wealth Management Boosts Stake in FedEx Co. ( NYSE :FDX),urn:contentItem:5XFH-MT41-JCMN-Y3K4-00000-00,2019-11-07,"November 7, 2019 Thursday",215,4,U.S. Federal,2019-11-07,Ticker Report,,News,Available,484293,AMCN-126392,1060 words,,1060,English,259
FidentiaX Price Tops $0.0022 (FDX),urn:contentItem:5XDN-M041-DXK2-M21M-00000-00,2019-11-02,"November 2, 2019 Saturday",215,5,U.S. Federal,2019-11-02,American Banking and Market News,,News,Available,439934,AMBNWS2019,411 words,,411,English,259
"Northwest Investment Counselors LLC Invests $133,000 in FedEx Co. ( NYSE :FDX)",urn:contentItem:5XDN-DFK1-F03R-N260-00000-00,2019-11-02,"November 2, 2019 Saturday",215,6,U.S. Federal,2019-11-02,Watchlist News,,News,Available,484299,AMCN-135127,1008 words,,1008,English,259
United Asset Strategies Inc. Increases Stock Holdings in FedEx Co. ( NYSE :FDX),urn:contentItem:5XFH-MT41-JCMN-Y220-00000-00,2019-11-06,"November 6, 2019 Wednesday",215,7,U.S. Federal,2019-11-06,DailyPolitical,,News,Available,484233,AMCN-116307,990 words,,990,English,259
"IFM Investors Pty Ltd Acquires 9,151 Shares of FedEx Co. ( NYSE :FDX)",urn:contentItem:5XFR-7T41-DXK2-M1YS-00000-00,2019-11-07,"November 7, 2019 Thursday",215,8,U.S. Federal,2019-11-07,American Banking and Market News,,News,Available,439934,AMBNWS2019,822 words,,822,English,259
