title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
"Apple Hospitality REIT, Inc. ( APLE ) to Issue Monthly Dividend of $0.08 on April 17th",American Banking and Market News,,2023-03-22,838 words,838,63,54,439934,AMBNWS2023,urn:contentItem:67V3-FH01-JB40-X3WX-00000-00
"Federal Circuit Patent Watch: Motivation to combine in IPRs, ambiguous non-infringement stipulations, and more",JD Supra,WilmerHale,2023-03-22,530 words,530,63,35,484257,JSUP-5263,urn:contentItem:67V3-X951-F03R-N4MR-00000-00
"US Patent Issued to Apple on March 21 for ""Application aware adjustment of transmission parameters"" ( California Inventors)",US Fed News,,2023-03-22,209 words,209,63,34,282801,USFDNW2023,urn:contentItem:67V4-12M1-JDKC-R3NN-00000-00
"US Patent Issued to Apple on March 21 for ""Force sensor and coplanar display"" ( California Inventors)",US Fed News,,2023-03-22,215 words,215,63,34,282801,USFDNW2023,urn:contentItem:67V4-12M1-JDKC-R3RC-00000-00
"US Patent Issued to Apple on March 21 for ""Electronic device with cover"" ( California Inventors)",US Fed News,,2023-03-22,236 words,236,63,34,282801,USFDNW2023,urn:contentItem:67V1-KFY1-JDKC-R388-00000-00
"US Patent Issued to Apple on March 21 for ""Band"" ( California Inventors)",US Fed News,,2023-03-22,227 words,227,63,34,282801,USFDNW2023,urn:contentItem:67V2-M4K1-F12F-F2RV-00000-00
"US Patent Issued to Apple on March 21 for ""Power measurement and monitoring circuit for switching regulators"" ( California Inventor)",US Fed News,,2023-03-22,237 words,237,63,34,282801,USFDNW2023,urn:contentItem:67V3-WV31-JDKC-R3T3-00000-00
"US Patent Issued to Apple on March 21 for ""Providing audio information with a digital assistant"" ( California Inventors)",US Fed News,,2023-03-22,230 words,230,63,34,282801,USFDNW2023,urn:contentItem:67V2-35H1-JDKC-R173-00000-00
"US Patent Issued to Apple on March 21 for ""Association of 3GPP (Third Generation Partnership Project) UPF (User Plane Function) and edge computing application server"" ( Arizona Inventors)",US Fed News,,2023-03-22,240 words,240,63,33,282801,USFDNW2023,urn:contentItem:67V1-2J51-F12F-F2KK-00000-00
Sander Capital Advisors Inc. Cuts Stock Position in Apple Inc. ( NASDAQ : AAPL ),Transcript Daily,,2023-03-23,937 words,937,24,79,484294,AMCN-10009368,urn:contentItem:67V9-R5M1-JCMN-Y2TW-00000-00
Apple Inc. ( NASDAQ : AAPL ) is Cairn Investment Group Inc. 's 3rd Largest Position,American Banking and Market News,,2023-03-23,987 words,987,24,75,439934,AMBNWS2023,urn:contentItem:67V9-DK51-DXK2-M2PX-00000-00
Apple Hospitality REIT Announces Dates for First Quarter 2023 Earnings Release and Conference Call,Business Wire,,2023-03-23,324 words,324,24,50,7924,BWIRE2023,urn:contentItem:67VB-2W61-DXY3-03T0-00000-00
"Try as It Might to Diversify, Apple 's Fate Is Still Mostly Tethered to the iPhone",The Motley Fool,James Brumley,2023-03-23,736 words,736,24,35,484307,FOOL-10010075,urn:contentItem:67V9-7JC1-JCMN-Y1BB-00000-00
Federal Circuit Revives Big Tech's Fintiv Challenge,JD Supra,Hudnell Law Group,2023-03-23,854 words,854,24,35,484257,JSUP-5263,urn:contentItem:67V9-WNK1-JCMN-Y1TW-00000-00
"NeuroRPM Inc. Announces FDA Clearance for NeuroRPM, the AI-Powered Remote Monitoring App for Parkinson's Disease on Apple Watch",Business Wire,,2023-03-23,428 words,428,24,33,7924,BWIRE2023,urn:contentItem:67V9-B671-JBG1-83F0-00000-00
"Trade Desk Emerges As Leading Ad Buyer, Gaining From Mobile Ad Shift To CTV, Walmart -Type Deals, Analyst Says",Benzinga.com,Anusuya Lahiri,2023-03-23,370 words,370,24,30,401674,BENZGA2023,urn:contentItem:680K-7SK1-DXWP-T1B2-00000-00
"Certain Mobile Phones and Tablet Computers, All With Switchable Connectivity; Notice of a Commission Determination Not To Review an Initial Determination Granting a Joint Motion To Terminate the Investigation Based on a Settlement Agreement; Termination of the Investigation",Government Publications & Documents,,2023-03-23,803 words,803,24,29,247474,GOVPUB2023,urn:contentItem:67VG-VFY1-DYVR-P2NH-00000-00
Wall St Gains As Hopes Of Fed Rate-hike Pause Grow,International Business Times News,Reuters,2023-03-23,528 words,528,24,25,484255,IBTX-7212,urn:contentItem:67V9-7JC1-JCMN-Y1C5-00000-00
PMR Law Partners Named Among Nation's Best Plaintiff Consumer Lawyers for 2023,PR Newswire,,2023-03-23,449 words,449,24,24,8054,PRNEWS2023,urn:contentItem:67V9-6PR1-JB72-1248-00000-00
Apple Inc. ( NASDAQ : AAPL ) Shares Purchased by North Star Asset Management Inc.,DailyPolitical,,2023-03-24,901 words,901,16,79,484233,AMCN-116307,urn:contentItem:67VH-VKP1-JCMN-Y159-00000-00
Apple Inc Supplier Pegatron In Talks To Open Second India Factory -sources,International Business Times News,Reuters,2023-03-24,409 words,409,16,74,484255,IBTX-7212,urn:contentItem:67VG-J971-F03R-N14H-00000-00
"Smith Chas P & Associates PA Cpas Sells 3,882 Shares of Apple Inc. ( NASDAQ : AAPL )",American Banking and Market News,,2023-03-24,909 words,909,16,73,439934,AMBNWS2023,urn:contentItem:67VH-DB91-JB40-X262-00000-00
"Apple Hospitality REIT, Inc. ( NYSE :APLE) Receives Average Recommendation of ""Moderate Buy"" from Analysts",American Banking and Market News,,2023-03-24,846 words,846,16,54,439934,AMBNWS2023,urn:contentItem:67VH-DB91-JB40-X204-00000-00
"Apple may spend billions on theatrical movies, Premier League : reports",Financial Press,Financial Press,2023-03-24,387 words,387,16,36,484309,FINP-10009192,urn:contentItem:67VF-WDN1-F03R-N0DN-00000-00
Apple Hospitality REIT ( NYSE :APLE) Shares Gap Down to $15.01,American Banking and Market News,,2023-03-24,804 words,804,16,34,439934,AMBNWS2023,urn:contentItem:67VH-DCH1-JB40-X51Y-00000-00
"S&P 500 Settles Higher, Market Volatility Increases Further",Benzinga.com,Lisa Levin,2023-03-24,262 words,262,16,32,401674,BENZGA2023,urn:contentItem:680K-7SK1-DXWP-T1D9-00000-00
Compass Point Lowers Apple Hospitality REIT ( NYSE :APLE) to Neutral,Zolmax.com,,2023-03-24,771 words,771,16,30,484302,AMCN-116308,urn:contentItem:67VG-6SS1-JCMN-Y0FG-00000-00
"ITC: Certain Mobile Phones and Tablet Computers, All With Switchable Connectivity; Notice of a Commission Determination Not To Review an Initial Determination Granting a Joint Motion To Terminate the Investigation Based on a Settlement Agreement",Targeted News Service,Targeted News Service,2023-03-24,968 words,968,16,28,299219,TARGET2023,urn:contentItem:67VP-N8Y1-JC11-14GX-00000-00
"Apple Inc. ( NASDAQ : AAPL ) COO Jeffrey E. Williams Sells 187,730 Shares",American Banking and Market News,,2023-03-25,846 words,846,4,78,439934,AMBNWS2023,urn:contentItem:67VR-BCN1-DXK2-M50N-00000-00
"Jeffrey E. Williams Sells 187,730 Shares of Apple Inc. ( NASDAQ : AAPL ) Stock",American Banking and Market News,,2023-03-25,1014 words,1014,4,77,439934,AMBNWS2023,urn:contentItem:67VN-1B31-JB40-X455-00000-00
"Visa stock has increased nearly 1,900% since its IPO 15 years ago—what's next?",Financial Press,Financial Press,2023-03-25,1675 words,1675,4,24,484309,FINP-10009192,urn:contentItem:67VP-HNP1-F03R-N46D-00000-00
"2,470 Shares in Apple Inc. ( NASDAQ : AAPL ) Purchased by Schwab Charitable Fund",American Banking and Market News,,2023-03-26,1038 words,1038,8,76,439934,AMBNWS2023,urn:contentItem:67VY-B1T1-DXK2-M24R-00000-00
"Investments & Financial Planning LLC Makes New $386,000 Investment in Apple Inc. ( NASDAQ : AAPL )",DailyPolitical,,2023-03-26,1017 words,1017,8,74,484233,AMCN-116307,urn:contentItem:67VY-GRF1-JCMN-Y0FB-00000-00
"Congress Asset Management Co. MA Has $5.66 Million Stock Position in Apple Hospitality REIT, Inc. ( NYSE :APLE)",American Banking and Market News,,2023-03-26,879 words,879,8,56,439934,AMBNWS2023,urn:contentItem:5W0S-M9H1-JB40-X0KP-00000-00
Samsung chief visits chip parts manufacturing unit in China,ASEAN Tribune,,2023-03-26,337 words,337,8,30,434137,ASEANT2023,urn:contentItem:67W4-M8F1-F00C-64JJ-00000-00
How to stop thieves from stealing your iPhone,BGR,,2023-03-26,781 words,781,8,28,434845,BGRBGR2023,urn:contentItem:67W0-86D1-DXFS-20KY-00000-00
Apple Hospitality REIT ( NYSE :APLE) Downgraded to Neutral at Compass Point,Transcript Daily,,2023-03-26,766 words,766,8,27,484294,AMCN-10009368,urn:contentItem:67VX-MV21-JCMN-Y07S-00000-00
"Insider Selling: Apple Inc. ( NASDAQ :AAPL) COO Sells $29,991,744.80 in Stock",Watchlist News,,2023-03-27,877 words,877,26,78,484299,AMCN-135127,urn:contentItem:67W4-4BV1-F03R-N31B-00000-00
"Jeffrey E. Williams Sells 187,730 Shares of Apple Inc. ( NASDAQ : AAPL ) Stock",American Banking and Market News,,2023-03-27,915 words,915,26,77,439934,AMBNWS2023,urn:contentItem:67W5-90Y1-JB40-X1NM-00000-00
"Strategy Asset Managers LLC Sells 4,478 Shares of Apple Inc. ( NASDAQ : AAPL )",American Banking and Market News,,2023-03-27,1069 words,1069,26,76,439934,AMBNWS2023,urn:contentItem:67W5-90X1-JB40-X0YG-00000-00
"Apple Inc. ( NASDAQ : AAPL ) Receives Consensus Recommendation of ""Moderate Buy"" from Brokerages",American Banking and Market News,,2023-03-27,1005 words,1005,26,68,439934,AMBNWS2023,urn:contentItem:67W5-90X1-JB40-X0GP-00000-00
"Brokerages Set Apple Hospitality REIT, Inc. ( NYSE :APLE) Price Target at $19.25",Watchlist News,,2023-03-27,823 words,823,26,57,484299,AMCN-135127,urn:contentItem:67W3-MKT1-JCMN-Y26F-00000-00
"Analysts Set Apple Hospitality REIT, Inc. ( NYSE :APLE) PT at $19.25",American Banking and Market News,,2023-03-27,786 words,786,26,57,439934,AMBNWS2023,urn:contentItem:5W0T-2B01-JB40-X344-00000-00
Apple And 2 Other Stocks Insiders Are Selling,Benzinga.com,Lisa Levin,2023-03-27,409 words,409,26,40,401674,BENZGA2023,urn:contentItem:680K-B781-DXWP-T1M3-00000-00
Federal Circuit Holds Party Can Challenge PTAB Rulemaking,JD Supra,Jones Day,2023-03-27,836 words,836,26,36,484257,JSUP-5263,urn:contentItem:67W5-XT41-F03R-N131-00000-00
Sound Investments: 8 Stocks That Could Help You Get Your Lollapalooza Ticket Money Back,Benzinga.com,AJ Fabino,2023-03-27,473 words,473,26,35,401674,BENZGA2023,urn:contentItem:680K-B781-DXWP-T1MH-00000-00
The history of Swift you need to know,Apple World Today,,2023-03-27,734 words,734,26,34,484360,APWOTO2023,urn:contentItem:67W6-2VB1-JDJN-61YF-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""USER INTERFACES FOR DIGITAL IDENTIFICATION""",US Fed News,,2023-03-28,251 words,251,56,94,282801,USFDNW2023,urn:contentItem:67W9-NJ31-JDKC-R1K8-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""TEMPERATURE-ADAPTIVE BATTERY CHARGING""",US Fed News,,2023-03-28,394 words,394,56,90,282801,USFDNW2023,urn:contentItem:67W9-NJ31-JDKC-R1FD-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""ALWAYS-ON DISPLAY SIGNAL GENERATOR""",US Fed News,,2023-03-28,262 words,262,56,89,282801,USFDNW2023,urn:contentItem:67W9-NJ31-JDKC-R1F1-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""MULTI-MODE LIGHTS""",US Fed News,,2023-03-28,281 words,281,56,81,282801,USFDNW2023,urn:contentItem:67W9-NJ31-JDKC-R1M4-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""SEAT POSITIONING SYSTEMS""",US Fed News,,2023-03-28,252 words,252,56,81,282801,USFDNW2023,urn:contentItem:67W9-NJ31-JDKC-R1FH-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""SWITCHABLE PYRO FUSE""",US Fed News,,2023-03-28,314 words,314,56,81,282801,USFDNW2023,urn:contentItem:67W9-MH21-F12F-F304-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""ELECTRONIC DEVICES WITH DISPLAYS FOR MITIGATING CATHODE NOISE""",US Fed News,,2023-03-28,388 words,388,56,73,282801,USFDNW2023,urn:contentItem:67W9-NJ31-JDKC-R1JP-00000-00
Apple Inc. ( NASDAQ : AAPL ) Shares Bought by Wedge Capital Management L L P NC,American Banking and Market News,,2023-03-28,1090 words,1090,56,71,439934,AMBNWS2023,urn:contentItem:67WC-88J1-DXK2-M3YJ-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""SYSTEM-ON-CHIP WITH POWER SUPPLY MODE HAVING REDUCED NUMBER OF PHASES""",US Fed News,,2023-03-28,320 words,320,56,69,282801,USFDNW2023,urn:contentItem:67W9-MH21-F12F-F2YG-00000-00
Apple Launches Apple Pay Later,RTT News (United States),editorial@rttnews.com (RTT Staff Writer),2023-03-28,290 words,290,56,42,365582,RTTNWS2023,urn:contentItem:67WJ-5531-JCG7-81WP-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""DIGITAL ASSISTANT FOR PROVIDING VISUALIZATION OF SNIPPET INFORMATION""",US Fed News,,2023-03-29,382 words,382,91,89,282801,USFDNW2023,urn:contentItem:67WM-DJS1-F12F-F3JX-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""REQUESTS TO ADD ASSETS TO AN ASSET ACCOUNT""",US Fed News,,2023-03-29,207 words,207,91,88,282801,USFDNW2023,urn:contentItem:67WP-K1N1-F12F-F07W-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""DIGITAL ASSISTANT FOR MOVING AND COPYING GRAPHICAL ELEMENTS""",US Fed News,,2023-03-29,306 words,306,91,84,282801,USFDNW2023,urn:contentItem:67WM-DJS1-F12F-F3GF-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""CONNECTOR ASSEMBLY""",US Fed News,,2023-03-29,263 words,263,91,84,282801,USFDNW2023,urn:contentItem:67WM-83T1-JDKC-R15D-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""CONNECTOR ASSEMBLY """,US Fed News,,2023-03-29,258 words,258,91,83,282801,USFDNW2023,urn:contentItem:67WM-83T1-JDKC-R12P-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""ELECTRICAL CONNECTOR""",US Fed News,,2023-03-29,293 words,293,91,83,282801,USFDNW2023,urn:contentItem:67WP-PFY1-F12F-F100-00000-00
Beese Fulmer Investment Management Inc. Has $43.70 Million Stock Holdings in Apple Inc. ( NASDAQ : AAPL ),American Banking and Market News,,2023-03-29,1065 words,1065,91,73,439934,AMBNWS2023,urn:contentItem:67WK-7XT1-DXK2-M2VM-00000-00
"Diversified Trust Co Trims Stake in Apple Hospitality REIT, Inc. ( NYSE :APLE)",American Banking and Market News,,2023-03-29,912 words,912,91,60,439934,AMBNWS2023,urn:contentItem:67WK-7XT1-DXK2-M2W0-00000-00
"Apple Hospitality REIT, Inc. ( NYSE :APLE) Receives Consensus Recommendation of ""Moderate Buy"" from Brokerages",American Banking and Market News,,2023-03-29,816 words,816,91,53,439934,AMBNWS2023,urn:contentItem:67WK-7WG1-DXK2-M04P-00000-00
Automated Homes Market Size Worth $78.7 Billion in 2022 with the Highest Contribution from North America   GlobalData Plc,iCrowdNewswire (English),,2023-03-29,954 words,954,91,40,433665,ICRWDE2023,urn:contentItem:67WP-VYD1-JCTB-F0R1-00000-00
Apple Inc. ( NASDAQ : AAPL ) Receives $168.24 Average PT from Analysts,American Banking and Market News,,2023-03-30,899 words,899,25,74,439934,AMBNWS2023,urn:contentItem:67WT-6C81-DXK2-M1WY-00000-00
Apple Inc. ( NASDAQ : AAPL ) is Howard Capital Management Group LLC 's 2nd Largest Position,American Banking and Market News,,2023-03-30,1065 words,1065,25,70,439934,AMBNWS2023,urn:contentItem:67WT-6C51-DXK2-M076-00000-00
CBOE Volatility Index Drops To Lowest Level Since March 8,Benzinga.com,Lisa Levin,2023-03-30,214 words,214,25,40,401674,BENZGA2023,urn:contentItem:680K-C8C1-JBDN-30VV-00000-00
VirnetX Declares Special Cash Dividend of $1.00 Per Share,PR Newswire,,2023-03-30,1148 words,1148,25,36,8054,PRNEWS2023,urn:contentItem:67WS-XPC1-JB72-10DM-00000-00
"iPhone 15 Pro might borrow the best Apple Watch feature, and I can't wait",BGR,,2023-03-30,378 words,378,25,33,434845,BGRBGR2023,urn:contentItem:67WR-1N01-DXFS-23T6-00000-00
Apple Pay Later Vs. AAPL Pay Later: Which Is More Rewarding?,Benzinga.com,AJ Fabino,2023-03-30,435 words,435,25,33,401674,BENZGA2023,urn:contentItem:680K-C8C1-JBDN-30X5-00000-00
"What If Apple Buys Disney ? Analyst Explains Why iPhone Maker, Mouse House Are 'Better Together'",Benzinga.com,Shanthi Rexaline,2023-03-30,582 words,582,25,32,401674,BENZGA2023,urn:contentItem:680K-C8C1-JBDN-30W5-00000-00
Apple Edges Higher As Traders Await Fed's Favorite Inflation Data: A Technical Analysis,Benzinga.com,Melanie Schaffer,2023-03-30,484 words,484,25,32,401674,BENZGA2023,urn:contentItem:680K-DFF1-DXWP-T1V5-00000-00
Nasdaq 100 Index Officially Enters A Bull Market: History Suggests Returns Will At Least Double From Here,Benzinga.com,Piero Cingari,2023-03-30,403 words,403,25,27,401674,BENZGA2023,urn:contentItem:680K-C8C1-JBDN-30WV-00000-00
"Wall St Gains As Bank Fears Fade, Focus On Inflation Data",International Business Times News,Reuters,2023-03-30,508 words,508,25,26,484255,IBTX-7212,urn:contentItem:67WT-CB51-JCMN-Y1NJ-00000-00
Apple Inc. ( NASDAQ : AAPL ) Shares Sold by Essex Savings Bank,American Banking and Market News,,2023-03-31,1012 words,1012,19,77,439934,AMBNWS2023,urn:contentItem:67X1-5WM1-JB40-X0V9-00000-00
Apple Freed From $576M Trial Loss By Fed. Circ. Patent Ax,Law360 Legal News - Corporate,Ryan Davis,2023-03-31,828 words,828,19,36,475178,LAWLNW2023,urn:contentItem:67XT-M891-DYBF-K4YM-00000-00
"If You Invested $1000 In Apple When It Released Its Watch 8 Years Ago, Here's How Much You'd Have Now",Benzinga.com,Shanthi Rexaline,2023-03-31,558 words,558,19,31,401674,BENZGA2023,urn:contentItem:680K-FKW1-DXWP-T26C-00000-00
"Apple Hospitality REIT ( NYSE :APLE) Upgraded to ""Overweight"" by Wells Fargo & Company",American Banking and Market News,,2023-03-31,782 words,782,19,31,439934,AMBNWS2023,urn:contentItem:67X1-5WM1-JB40-X00Y-00000-00
"Apple Hospitality REIT ( NYSE :APLE) Upgraded to ""Overweight"" at Wells Fargo & Company",American Banking and Market News,,2023-03-31,791 words,791,19,30,439934,AMBNWS2023,urn:contentItem:67X1-5WM1-JB40-X00W-00000-00
Disclosure of Third-Party Funding Documents in Patent Litigation: A Shift Towards Greater Transparency in Patent Ownership and Litigation Financing,JD Supra,Haug Partners LLP,2023-03-31,3832 words,3832,19,29,484257,JSUP-5263,urn:contentItem:67X4-GPM1-F03R-N35J-00000-00
The Fed. Circ. In March: Challenges To USPTO Rulemaking,Law360 Expert Analysis - Corporate,,2023-03-31,1502 words,1502,19,28,475176,LAWEXA2023,urn:contentItem:67XT-M891-DYBF-K4WD-00000-00
Apple Wins Appeal To Upend UK Mobile OS Probe,Law360 Legal News - Corporate,Matthew Perlman,2023-03-31,930 words,930,19,27,475178,LAWLNW2023,urn:contentItem:67XT-M891-DYBF-K512-00000-00
Research and Markets Adds Report: Office Software Global Market to 2028,Manufacturing Close-Up,,2023-03-31,843 words,843,19,27,345179,MCCLPM2023,urn:contentItem:67X0-X811-F06S-P040-00000-00
Issue 40: PTAB Trial Tracker,JD Supra,Goodwin,2023-03-31,1637 words,1637,19,17,484257,JSUP-5263,urn:contentItem:67X1-MS91-F03R-N197-00000-00
ERTS Wealth Advisors LLC Has $3.57 Million Holdings in Apple Inc. ( NASDAQ : AAPL ),DailyPolitical,,2023-04-01,1018 words,1018,9,73,484233,AMCN-116307,urn:contentItem:67YB-3291-F03R-N29R-00000-00
"Apple Inc. ( NASDAQ : AAPL ) Given Average Rating of ""Moderate Buy"" by Brokerages",American Banking and Market News,,2023-04-01,918 words,918,9,71,439934,AMBNWS2023,urn:contentItem:5W16-KJR1-JB40-X08F-00000-00
Apple Inc. ( NASDAQ : AAPL ) Given Average Rating of 'Moderate Buy' by Brokerages,Ticker Report,,2023-04-01,919 words,919,9,68,484293,AMCN-126392,urn:contentItem:67YB-3291-F03R-N4W3-00000-00
"Community Bank of Raymore Reduces Stock Holdings in Apple Hospitality REIT, Inc. ( NYSE :APLE)",American Banking and Market News,,2023-04-01,986 words,986,9,61,439934,AMBNWS2023,urn:contentItem:67X4-TTW1-JB40-X0C1-00000-00
Apple ( NASDAQ : AAPL ) Stock Rating Reaffirmed by Needham & Company LLC,American Banking and Market News,,2023-04-01,975 words,975,9,32,439934,AMBNWS2023,urn:contentItem:67X1-5WM1-JB40-X288-00000-00
On This Day: Earthquake in Aleutian Islands triggers deadly tsunami in Hawaii,UPI (United Press International),UPI STAFF,2023-04-01,449 words,449,9,23,8076,UPI2023,urn:contentItem:67X5-R071-JBT2-3014-00000-00
"Are tech stocks becoming a haven again? 'It's a mistake,' say market analysts.",Financial Press,Financial Press,2023-04-01,1200 words,1200,9,20,484309,FINP-10009192,urn:contentItem:67YB-3251-F03R-N1JK-00000-00
The Almanac,UPI (United Press International),UNITED PRESS INTERNATIONAL,2023-04-01,684 words,684,9,20,8076,UPI2023,urn:contentItem:67X5-R071-JBT2-3013-00000-00
Apple Wins Reversal Of $502 Million VirnetX Patent Infringement Verdict,International Business Times News,Reuters,2023-04-01,193 words,193,9,16,484255,IBTX-7212,urn:contentItem:67X4-TV91-F03R-N4F9-00000-00
Hanson & Doremus Investment Management Has $4.56 Million Holdings in Apple Inc. ( NASDAQ : AAPL ),American Banking and Market News,,2023-04-02,1091 words,1091,10,74,439934,AMBNWS2023,urn:contentItem:67XF-4611-JB40-X1XM-00000-00
"Apple Hospitality REIT, Inc. ( NYSE :APLE) Shares Bought by Bank of New York Mellon Corp",American Banking and Market News,,2023-04-02,884 words,884,10,56,439934,AMBNWS2023,urn:contentItem:67XF-4611-JB40-X1NR-00000-00
"Apple ( NASDAQ : AAPL ) Earns ""Buy"" Rating from Needham & Company LLC",American Banking and Market News,,2023-04-02,910 words,910,10,35,439934,AMBNWS2023,urn:contentItem:67XF-45Y1-DXK2-M33X-00000-00
"Apple Stock Presents Opportunity For 25% Upside, Says Analyst: 'Golden Installed Base ... Linchpin To Our Bullish Thesis In A Shaky Macro'",Benzinga.com,Shanthi Rexaline,2023-04-02,497 words,497,10,32,401674,BENZGA2023,urn:contentItem:680K-DFF1-DXWP-T1XK-00000-00
mophie celebrates Apple Korea ’s new store opening with an exclusive edition light pink powerstation plus,GlobeNewswire,,2023-04-02,659 words,659,10,31,222091,PRIZNE2023,urn:contentItem:67XG-77B1-JDPV-B00B-00000-00
"Apple Hospitality REIT ( NYSE :APLE) Upgraded to ""Overweight"" by Wells Fargo & Company",American Banking and Market News,,2023-04-02,783 words,783,10,30,439934,AMBNWS2023,urn:contentItem:5W18-X501-JB40-X1FD-00000-00
Apple ( NASDAQ :AAPL) Earns 'Buy' Rating from Needham & Company LLC,Watchlist News,,2023-04-02,889 words,889,10,29,484299,AMCN-135127,urn:contentItem:67YB-3241-F03R-N4M3-00000-00
Apple Hospitality REIT ( NYSE :APLE) Lifted to 'Overweight' at Wells Fargo & Company,Watchlist News,,2023-04-02,772 words,772,10,27,484299,AMCN-135127,urn:contentItem:67YB-3241-F03R-N4RH-00000-00
"mophie, Apple Korea 의 새 스토어 개장 기념해 파워스테이션 플러스 라이트 핑크 독점 에디션 출시",GlobeNewswire Korean,,2023-04-02,367 words,367,10,10,475426,GNKOR2023,urn:contentItem:67XG-77B1-JDPV-B00C-00000-00
"China Can Quickly Catch Up to US AI , Says Venture Veteran",Newstex Blogs,Advisor Perspectives,2023-04-02,504 words,504,10,3,299488,VAWA-10009814,urn:contentItem:67XF-JY81-JCMN-Y48Y-00000-00
"INTERNATIONAL PATENT: APPLE INC. , ZHANG, YUSHU FILES APPLICATION FOR ""METHOD FOR PDCCH BUFFER MANAGEMENT""",US Fed News,,2023-04-03,437 words,437,81,85,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4KM-00000-00
"INTERNATIONAL PATENT: APPLE INC. , ZHANG, YUSHU FILES APPLICATION FOR ""METHOD FOR SIMULTANEOUS RECEPTION OF SSB AND OTHER SIGNALS""",US Fed News,,2023-04-03,429 words,429,81,83,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4PT-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""UNIFIED ACCESS CONTROL""",US Fed News,,2023-04-03,346 words,346,81,81,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4M9-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""LAYER 2 SECURITY ENHANCEMENT""",US Fed News,,2023-04-03,305 words,305,81,80,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4NM-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""USER EQUIPMENT AGGREGATION FOR UPLINK COMMUNICATIONS""",US Fed News,,2023-04-03,240 words,240,81,79,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4R8-00000-00
"INTERNATIONAL PATENT: APPLE INC. , LI, QIMING FILES APPLICATION FOR ""MEASURMENT GAP CANCELLATION""",US Fed News,,2023-04-03,284 words,284,81,79,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4M7-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""UNIFIED TCI FRAMEWORK""",US Fed News,,2023-04-03,302 words,302,81,79,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4MS-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""USER EQUIPMENT AGGREGATION FOR DOWNLINK COMMUNICATIONS""",US Fed News,,2023-04-03,270 words,270,81,78,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4MP-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""IP-BASED UE AGGREGATION""",US Fed News,,2023-04-03,370 words,370,81,78,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4NB-00000-00
"INTERNATIONAL PATENT: APPLE INC. , ZHANG, YUSHU FILES APPLICATION FOR ""SRS COLLISION HANDLING""",US Fed News,,2023-04-03,329 words,329,81,78,282801,USFDNW2023,urn:contentItem:67XG-BGH1-JDKC-R4PJ-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""HYBRID CHARGER AND INVERTER SYSTEM""",US Fed News,,2023-04-04,316 words,316,50,90,282801,USFDNW2023,urn:contentItem:67XV-1T91-JDKC-R01G-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""CELL-TO-CELL BUSBAR FUSE""",US Fed News,,2023-04-04,236 words,236,50,90,282801,USFDNW2023,urn:contentItem:67XV-7R31-F12F-F205-00000-00
"INTERNATIONAL PATENT: APPLE INC. FILES APPLICATION FOR ""SYSTEMS AND METHODS FOR MULTI-CORE IMAGE ENCODING""",US Fed News,,2023-04-04,243 words,243,50,87,282801,USFDNW2023,urn:contentItem:67XV-5731-F12F-F19D-00000-00
