title,source,author,date,length,wordcount,totalsearchresults,relevancescore,contentcomponentid,vendorreportid,docid
American Express ( NYSE :AXP) Receives $171.42 Average Price Target from Analysts,DailyPolitical,,2023-12-01,1077 words,1077,8,421,484233,AMCN-116307,urn:contentItem:69SD-P021-F03R-N075-00000-00
"Robertson Stephens Wealth Management LLC Sells 1,058 Shares of American Express ( NYSE :AXP)",Ticker Report,,2023-12-01,1174 words,1174,8,420,484293,AMCN-126392,urn:contentItem:69S7-VP81-F03R-N0MP-00000-00
American Express ( NYSE :AXP) Stock Position Reduced by Crawford Investment Counsel Inc.,Watchlist News,,2023-12-01,1252 words,1252,8,414,484299,AMCN-135127,urn:contentItem:69S8-V9M1-JCMN-Y1H7-00000-00
American Express ( NYSE :AXP) is Steel Canyon Capital LLC 's 7th Largest Position,Watchlist News,,2023-12-01,1209 words,1209,8,414,484299,AMCN-135127,urn:contentItem:69S9-14D1-F03R-N0X1-00000-00
Reaping Rewards From Revenge Travel: Payment Firms in Spotlight,Newstex Blogs,Zubia Masood,2023-12-01,1119 words,1119,8,44,299488,ZACK-5304,urn:contentItem:69S8-P0D1-JCMN-Y3NX-00000-00
"Insider Sell Alert: Vice Chairman Jeffrey Campbell Sells 21,008 Shares of American Express Co ( AXP )",GuruFocus.com,,2023-12-01,861 words,861,8,8,484250,GURU-7122,urn:contentItem:69S6-6MP1-JCMN-Y2TN-00000-00
Regal Investment Advisors LLC Buys 255 Shares of American Express ( NYSE :AXP),Ticker Report,,2023-12-02,1152 words,1152,15,470,484293,AMCN-126392,urn:contentItem:69SF-TYB1-F03R-N01S-00000-00
"Jeffrey C. Campbell Sells 21,008 Shares of American Express ( NYSE :AXP) Stock",Zolmax.com,,2023-12-02,835 words,835,15,437,484302,AMCN-116308,urn:contentItem:69SF-11J1-F03R-N35K-00000-00
"American Express ( NYSE :AXP) Vice Chairman Jeffrey C. Campbell Sells 21,008 Shares",American Banking and Market News,,2023-12-02,894 words,894,15,433,439934,AMBNWS2023,urn:contentItem:69SG-5H11-JB40-X1GD-00000-00
Renaissance Technologies LLC Trims Stock Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-02,1161 words,1161,15,422,439934,AMBNWS2023,urn:contentItem:69SG-5H01-JB40-X4GH-00000-00
Bryn Mawr Capital Management LLC Grows Stake in American Express ( NYSE :AXP),Ticker Report,,2023-12-02,1161 words,1161,15,422,484293,AMCN-126392,urn:contentItem:69SG-5031-F03R-N197-00000-00
Brokerages Set American Express ( NYSE :AXP) Target Price at $171.42,American Banking and Market News,,2023-12-02,1123 words,1123,15,422,439934,AMBNWS2023,urn:contentItem:69SG-5H11-JB40-X0MM-00000-00
"River & Mercantile Asset Management LLP Has $707,000 Position in American Express ( NYSE :AXP)",Ticker Report,,2023-12-02,1189 words,1189,15,421,484293,AMCN-126392,urn:contentItem:69SG-G5R1-JCMN-Y219-00000-00
Short Interest in American Express ( NYSE :AXP) Rises By 11.7%,Ticker Report,,2023-12-02,1142 words,1142,15,421,484293,AMCN-126392,urn:contentItem:69SF-GX81-F03R-N08S-00000-00
"Insider Selling: American Express ( NYSE :AXP) Vice Chairman Sells $3,536,276.64 in Stock",Transcript Daily,,2023-12-03,810 words,810,3,492,484294,AMCN-10009368,urn:contentItem:69SN-FTD1-JCMN-Y33C-00000-00
American Express ( NYSE :AXP) Shares Sold by Thrivent Financial for Lutherans,Ticker Report,,2023-12-03,1158 words,1158,3,422,484293,AMCN-126392,urn:contentItem:69SP-46F1-JCMN-Y1K5-00000-00
Polar Capital Holdings Plc Makes New Investment in American Express ( NYSE :AXP),Ticker Report,,2023-12-04,1067 words,1067,11,476,484293,AMCN-126392,urn:contentItem:69SW-S9G1-F03R-N0JP-00000-00
Graves Light Lenhart Wealth Inc. Grows Stock Holdings in American Express ( NYSE :AXP),Ticker Report,,2023-12-04,1065 words,1065,11,472,484293,AMCN-126392,urn:contentItem:69SX-3JC1-JCMN-Y3WT-00000-00
"Union Savings Bank Acquires Shares of 3,596 American Express ( NYSE :AXP)",Ticker Report,,2023-12-04,1139 words,1139,11,471,484293,AMCN-126392,urn:contentItem:69SX-8491-JCMN-Y2D8-00000-00
American Express ( NYSE :AXP) Given Consensus Rating of 'Hold' by Analysts,Transcript Daily,,2023-12-04,1079 words,1079,11,421,484294,AMCN-10009368,urn:contentItem:69SV-SR11-JCMN-Y0WS-00000-00
American Express ( NYSE :AXP) Sees Significant Increase in Short Interest,Watchlist News,,2023-12-04,1238 words,1238,11,416,484299,AMCN-135127,urn:contentItem:69SX-DHH1-F03R-N08S-00000-00
GIS0001774 The Impact of Fintech on Financial Services 4 December 2023,Global Industry SnapShot,,2023-12-04,16429 words,16429,11,312,475924,ACQGIS2023,urn:contentItem:69XH-CW01-JCGK-10VH-00000-00
Treasurer of the State of North Carolina Has $49.63 Million Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-05,1179 words,1179,5,422,439934,AMBNWS2023,urn:contentItem:5WT7-YC41-JB40-X476-00000-00
American Express Co at Goldman Sachs Financial Services Conference (Virtual) - Final,FD (Fair Disclosure) Wire,,2023-12-05,6401 words,6401,5,328,254610,FDW2023,urn:contentItem:69TJ-T6V1-F072-X2V2-00000-00
"Despite Charlie Munger's Passing, Berkshire Hathaway 's Ethos Is Unwavering -- Which Is Precisely What ""Buffett's Right-Hand Man"" Would Want",The Motley Fool,Sean Williams,2023-12-05,1088 words,1088,5,66,484307,FOOL-10010075,urn:contentItem:69T3-3FC1-F03R-N1N1-00000-00
Offers Selected During Authorization,Targeted News Service,Targeted News Service,2023-12-05,248 words,248,5,56,299219,TARGET2023,urn:contentItem:69TH-1201-JC11-11G9-00000-00
CleanSpark ( NASDAQ :CLSK) & American Express ( NYSE :AXP) Head to Head Review,Watchlist News,,2023-12-06,667 words,667,11,513,484299,AMCN-135127,urn:contentItem:69T7-RD11-F03R-N0K1-00000-00
Boston Family Office LLC Grows Stake in American Express ( NYSE :AXP),Ticker Report,,2023-12-06,1164 words,1164,11,471,484293,AMCN-126392,urn:contentItem:69TB-HK41-JCMN-Y505-00000-00
State Street Corp Has $5.28 Billion Stake in American Express ( NYSE :AXP),Ticker Report,,2023-12-06,1185 words,1185,11,423,484293,AMCN-126392,urn:contentItem:69TB-6C11-F03R-N2SC-00000-00
Snowden Capital Advisors LLC Has $3.97 Million Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-06,1159 words,1159,11,423,439934,AMBNWS2023,urn:contentItem:69TB-2DX1-DXK2-M28V-00000-00
State of Wisconsin Investment Board Increases Stock Holdings in American Express ( NYSE :AXP),Watchlist News,,2023-12-06,1260 words,1260,11,416,484299,AMCN-135127,urn:contentItem:69TB-C611-F03R-N1G1-00000-00
"Gift Card and Incentive Card Market Looks to Expand Its Size in Overseas Market: Givex , American Express , Qwikcilver Solutions",ReleaseWire,,2023-12-06,960 words,960,11,411,484276,SBWI-7162,urn:contentItem:69TB-HK51-JCMN-Y02G-00000-00
Great West Life Assurance Co. Can Trims Stock Position in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-07,1160 words,1160,13,423,439934,AMBNWS2023,urn:contentItem:69TJ-1P51-JB40-X3K3-00000-00
1832 Asset Management L.P. Purchases 163 Shares of American Express ( NYSE :AXP),Ticker Report,,2023-12-07,1134 words,1134,13,422,484293,AMCN-126392,urn:contentItem:69TH-N201-JCMN-Y15C-00000-00
Great West Life Assurance Co. Can Has $1.07 Million Stock Position in American Express ( NYSE :AXP),Zolmax.com,,2023-12-07,1207 words,1207,13,419,484302,AMCN-116308,urn:contentItem:69TH-2081-F03R-N0DF-00000-00
American Express ( NYSE :AXP) Plans Quarterly Dividend of $0.60,American Banking and Market News,,2023-12-07,1219 words,1219,13,415,439934,AMBNWS2023,urn:contentItem:69TJ-1P51-JB40-X4VR-00000-00
United States Tour Operators 7 Dec 23,Industry SnapShot,,2023-12-07,9098 words,9098,13,321,475918,ACQIST2023,urn:contentItem:69XH-CW01-JCGK-10VY-00000-00
American Express Declares Regular Quarterly Dividend,Business Wire,,2023-12-07,188 words,188,13,226,7924,BWIRE2023,urn:contentItem:69TH-N9B1-JBG1-81PK-00000-00
Is Amazon a blue chip stock?,MarketBeat,,2023-12-07,2288 words,2288,13,33,484310,HIPR-134119,urn:contentItem:69TJ-1371-F03R-N077-00000-00
Financial Survey: CleanSpark ( NASDAQ :CLSK) & American Express ( NYSE :AXP),Zolmax.com,,2023-12-08,629 words,629,6,514,484302,AMCN-116308,urn:contentItem:69TP-B871-F03R-N3YJ-00000-00
Comparing American Express ( NYSE :AXP) & CleanSpark ( NASDAQ :CLSK),American Banking and Market News,,2023-12-08,684 words,684,6,509,439934,AMBNWS2023,urn:contentItem:69TS-0PV1-DXK2-M3SJ-00000-00
American Express ( NYSE :AXP) to Issue $0.60 Quarterly Dividend,American Banking and Market News,,2023-12-08,1183 words,1183,6,423,439934,AMBNWS2023,urn:contentItem:69TS-0PV1-DXK2-M1NS-00000-00
MML Investors Services LLC Invests $14.52 Million in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-08,1309 words,1309,6,416,439934,AMBNWS2023,urn:contentItem:69TS-0RN1-JB40-X31M-00000-00
Beat the Nasdaq With This Cash-Gushing Dividend Stock,The Motley Fool,Justin Pope,2023-12-08,736 words,736,6,51,484307,FOOL-10010075,urn:contentItem:69TS-T531-F03R-N0WF-00000-00
"Morse Asset Management Inc Sells 2,922 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-09,1166 words,1166,8,474,439934,AMBNWS2023,urn:contentItem:69TY-YRG1-DXK2-M0G7-00000-00
"2,242 Shares in American Express ( NYSE :AXP) Purchased by Morningstar Investment Management LLC",Ticker Report,,2023-12-09,1170 words,1170,8,472,484293,AMCN-126392,urn:contentItem:69TY-FJ71-F03R-N2N8-00000-00
"Orion Portfolio Solutions LLC Purchases 102,030 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-09,1319 words,1319,8,465,439934,AMBNWS2023,urn:contentItem:69TY-YR01-DXK2-M1RW-00000-00
"Jefferies Financial Group Inc. Sells 14,834 Shares of American Express ( NYSE :AXP)",DailyPolitical,,2023-12-09,1191 words,1191,8,424,484233,AMCN-116307,urn:contentItem:69TY-4DV1-JCMN-Y1FW-00000-00
3 Warren Buffett Stocks to Buy Hand Over Fist in December,The Motley Fool,Keithen Drury,2023-12-09,725 words,725,8,73,484307,FOOL-10010075,urn:contentItem:69TY-93T1-JCMN-Y0DJ-00000-00
Stock Split Watch: 2 Monster Growth Stocks Up 322% and 861% in 7 Years to Buy Now and Hold Long Term,The Motley Fool,Trevor Jennewine,2023-12-09,906 words,906,8,58,484307,FOOL-10010075,urn:contentItem:69V0-7CF1-F03R-N1PP-00000-00
Comparing American Express ( NYSE :AXP) and CleanSpark ( NASDAQ :CLSK),Transcript Daily,,2023-12-10,629 words,629,4,515,484294,AMCN-10009368,urn:contentItem:69V5-XGN1-JCMN-Y1K9-00000-00
"Sowell Financial Services LLC Acquires 5,602 Shares of American Express ( NYSE :AXP)",Transcript Daily,,2023-12-10,1173 words,1173,4,473,484294,AMCN-10009368,urn:contentItem:69V6-D8H1-F03R-N3KB-00000-00
"Azimuth Capital Investment Management LLC Sells 1,525 Shares of American Express ( NYSE :AXP)",Transcript Daily,,2023-12-10,1116 words,1116,4,424,484294,AMCN-10009368,urn:contentItem:69V5-XGN1-JCMN-Y1NG-00000-00
American Express ( NYSE :AXP) Shares Sold by CIBC Asset Management Inc,DailyPolitical,,2023-12-11,1095 words,1095,12,474,484233,AMCN-116307,urn:contentItem:69VC-DGM1-JCMN-Y1NB-00000-00
Schonfeld Strategic Advisors LLC Has $10.46 Million Stake in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-11,1240 words,1240,12,467,439934,AMBNWS2023,urn:contentItem:69VC-XJS1-DXK2-M1XS-00000-00
American Express ( NYSE :AXP) Shares Acquired by Schonfeld Strategic Advisors LLC,Zolmax.com,,2023-12-11,1074 words,1074,12,426,484302,AMCN-116308,urn:contentItem:69VB-XHH1-JCMN-Y458-00000-00
American Express ( NYSE :AXP) Shares Bought by Mercer Global Advisors Inc. ADV,Transcript Daily,,2023-12-11,1190 words,1190,12,424,484294,AMCN-10009368,urn:contentItem:69VC-31N1-F03R-N1S2-00000-00
Junto Capital Management LP Decreases Holdings in American Express ( NYSE :AXP),Ticker Report,,2023-12-11,1124 words,1124,12,424,484293,AMCN-126392,urn:contentItem:69VC-YW01-JCMN-Y3PV-00000-00
American Express ( NYSE :AXP) Shares Purchased by Cadence Bank,DailyPolitical,,2023-12-11,1123 words,1123,12,424,484233,AMCN-116307,urn:contentItem:69VC-7R41-JCMN-Y377-00000-00
Beutel Goodman & Co Ltd. Increases Stock Holdings in American Express ( NYSE :AXP),DailyPolitical,,2023-12-11,1123 words,1123,12,423,484233,AMCN-116307,urn:contentItem:69VC-R2D1-F03R-N01G-00000-00
Remember when Lizzy Gardiner stunned the Oscars in a dress made of 254 credit cards?,CNN Wire,"By Faye Bradley, CNN",2023-12-11,721 words,721,12,76,385157,CNNWRE2023,urn:contentItem:69VD-P3K1-JBSS-S3DR-00000-00
Contrasting CleanSpark ( NASDAQ :CLSK) & American Express ( NYSE :AXP),DailyPolitical,,2023-12-12,637 words,637,12,516,484233,AMCN-116307,urn:contentItem:69VK-6W91-F03R-N3HM-00000-00
"Capula Management Ltd Acquires 2,078 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-12,1127 words,1127,12,476,439934,AMBNWS2023,urn:contentItem:69VK-WD41-DXK2-M06N-00000-00
Prana Capital Management LP Buys New Shares in American Express ( NYSE :AXP),Ticker Report,,2023-12-12,1166 words,1166,12,474,484293,AMCN-126392,urn:contentItem:69VM-6351-JCMN-Y41G-00000-00
"Capula Management Ltd Purchases 2,078 Shares of American Express ( NYSE :AXP)",Zolmax.com,,2023-12-12,1125 words,1125,12,424,484302,AMCN-116308,urn:contentItem:69VJ-R481-F03R-N4M7-00000-00
Hilltop Holdings Inc. Has $3.13 Million Position in American Express ( NYSE :AXP),Transcript Daily,,2023-12-12,1171 words,1171,12,424,484294,AMCN-10009368,urn:contentItem:69VK-6W91-F03R-N2XN-00000-00
"4,195 Shares in American Express ( NYSE :AXP) Acquired by JT Stratford LLC",DailyPolitical,,2023-12-12,1101 words,1101,12,424,484233,AMCN-116307,urn:contentItem:69VJ-WN01-JCMN-Y3MB-00000-00
"Rockefeller Capital Management L.P. Sells 60,832 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-12,1288 words,1288,12,417,439934,AMBNWS2023,urn:contentItem:69VK-WHD1-DXK2-M26M-00000-00
Amex GBT Receives Credit Rating Upgrade; S&P Global Ratings Upgrades the Company to B+,Business Wire,,2023-12-12,1073 words,1073,12,57,7924,BWIRE2023,urn:contentItem:69VM-5JN1-DXY3-0203-00000-00
COMPANY EVENTS: AMERICAN EXPRESS ( AXP ) - 12/12/23,FlyOnTheWall - Events Feed,,2023-12-12,50 words,50,12,39,303723,FLYEVT2023,urn:contentItem:69VJ-X6S1-JC8H-J2H8-00000-00
American Express ( NYSE :AXP) Stock Holdings Increased by National Pension Service,Zolmax.com,,2023-12-13,1116 words,1116,15,474,484302,AMCN-116308,urn:contentItem:69VS-RYF1-F03R-N18H-00000-00
Stansberry Asset Management LLC Cuts Stake in American Express ( NYSE :AXP),Transcript Daily,,2023-12-13,1082 words,1082,15,474,484294,AMCN-10009368,urn:contentItem:69VT-GY31-F03R-N0HV-00000-00
"PCA Investment Advisory Services Inc. Takes $184,000 Position in American Express ( NYSE :AXP)",Zolmax.com,,2023-12-13,1171 words,1171,15,474,484302,AMCN-116308,urn:contentItem:69VT-6271-F03R-N43G-00000-00
Quilter Plc Acquires 326 Shares of American Express ( NYSE :AXP),DailyPolitical,,2023-12-13,1171 words,1171,15,474,484233,AMCN-116307,urn:contentItem:69VT-6271-F03R-N432-00000-00
Lavaca Capital LLC Cuts Holdings in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-13,1291 words,1291,15,466,439934,AMBNWS2023,urn:contentItem:5WTN-X9H1-JB40-X2G5-00000-00
Orion Portfolio Solutions LLC Increases Position in American Express ( NYSE :AXP),Transcript Daily,,2023-12-13,1112 words,1112,15,426,484294,AMCN-10009368,urn:contentItem:69VT-P9M1-F03R-N4B2-00000-00
American Express ( NYSE :AXP) Shares Acquired by Vestor Capital LLC,Transcript Daily,,2023-12-13,1100 words,1100,15,426,484294,AMCN-10009368,urn:contentItem:69VT-1DV1-JCMN-Y366-00000-00
American Express Plans Live Audio Webcast of Fourth Quarter 2023 Earnings Conference Call,Business Wire,,2023-12-14,253 words,253,18,555,7924,BWIRE2023,urn:contentItem:69W1-90X1-DXY3-02G9-00000-00
"American Express , Eli Lilly , Humana And More: CNBC 's 'Final Trades'",BENZINGA Newswire,Avi Kapoor,2023-12-14,241 words,241,18,501,483822,SYNBZS2023,urn:contentItem:69W1-J6N1-F11P-X2TB-00000-00
"Birmingham Capital Management Co. Inc. AL Sells 1,760 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-14,1184 words,1184,18,477,439934,AMBNWS2023,urn:contentItem:69W1-TSC1-JB40-X304-00000-00
&Partners Takes Position in American Express ( NYSE :AXP),Watchlist News,,2023-12-14,1265 words,1265,18,467,484299,AMCN-135127,urn:contentItem:69W2-91W1-JCMN-Y06G-00000-00
Webster Bank N. A. Has $2.15 Million Stock Holdings in American Express ( NYSE :AXP),Watchlist News,,2023-12-14,1257 words,1257,18,467,484299,AMCN-135127,urn:contentItem:69W2-4GY1-F03R-N3C9-00000-00
"Strategy Asset Managers LLC Has $317,000 Stake in American Express ( NYSE :AXP)",DailyPolitical,,2023-12-14,1140 words,1140,18,426,484233,AMCN-116307,urn:contentItem:69W1-1901-JCMN-Y12J-00000-00
American Express ( NYSE :AXP) Shares Sold by International Assets Investment Management LLC,Ticker Report,,2023-12-14,1131 words,1131,18,425,484293,AMCN-126392,urn:contentItem:69W1-G461-F03R-N11C-00000-00
American Express ( NYSE :AXP) Stock Position Trimmed by Country Trust Bank,Watchlist News,,2023-12-15,1184 words,1184,14,476,484299,AMCN-135127,urn:contentItem:69WB-YP01-JCMN-Y0C7-00000-00
Park National Corp OH Cuts Stock Position in American Express ( NYSE :AXP),Transcript Daily,,2023-12-15,1105 words,1105,14,475,484294,AMCN-10009368,urn:contentItem:69W7-KWR1-F03R-N1HT-00000-00
"Fulton Bank N.A. Purchases 1,315 Shares of American Express ( NYSE :AXP)",DailyPolitical,,2023-12-15,1111 words,1111,14,474,484233,AMCN-116307,urn:contentItem:69W7-4771-F03R-N0ST-00000-00
FCF Advisors LLC Trims Stock Holdings in American Express ( NYSE :AXP),Watchlist News,,2023-12-15,1195 words,1195,14,473,484299,AMCN-135127,urn:contentItem:69W8-KHS1-JCMN-Y3VP-00000-00
"M Holdings Securities Inc. Sells 3,583 Shares of American Express ( NYSE :AXP)",DailyPolitical,,2023-12-15,1038 words,1038,14,429,484233,AMCN-116307,urn:contentItem:69W7-4771-F03R-N0SR-00000-00
American Express ( NYSE :AXP) Shares Sold by Bokf Na,American Banking and Market News,,2023-12-15,1200 words,1200,14,427,439934,AMBNWS2023,urn:contentItem:69W7-SV41-JB40-X2W8-00000-00
Baystate Wealth Management LLC Raises Stake in American Express ( NYSE :AXP),Transcript Daily,,2023-12-15,1091 words,1091,14,426,484294,AMCN-10009368,urn:contentItem:69W6-YPY1-F03R-N21S-00000-00
Bokf Na Sells 465 Shares of American Express ( NYSE :AXP),Zolmax.com,,2023-12-15,1176 words,1176,14,426,484302,AMCN-116308,urn:contentItem:69W6-MKB1-JCMN-Y1XR-00000-00
"Outlook Wealth Advisors LLC Has $636,000 Holdings in American Express ( NYSE :AXP)",Ticker Report,,2023-12-15,1186 words,1186,14,425,484293,AMCN-126392,urn:contentItem:69W7-FBC1-F03R-N334-00000-00
"Ninety One UK Ltd Sells 38,842 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-15,1189 words,1189,14,425,439934,AMBNWS2023,urn:contentItem:69W7-SV41-JB40-X180-00000-00
"Symmetry Partners LLC Has $870,000 Stock Holdings in American Express ( NYSE :AXP)",Ticker Report,,2023-12-16,1185 words,1185,8,476,484293,AMCN-126392,urn:contentItem:69WG-2YF1-F03R-N2YG-00000-00
"Salem Investment Counselors Inc. Has $548,000 Stock Position in American Express ( NYSE :AXP)",DailyPolitical,,2023-12-16,1061 words,1061,8,429,484233,AMCN-116307,urn:contentItem:69WG-2YF1-F03R-N2XF-00000-00
Massmutual Trust Co. FSB ADV Sells 304 Shares of American Express ( NYSE :AXP),DailyPolitical,,2023-12-16,1164 words,1164,8,427,484233,AMCN-116307,urn:contentItem:69WF-XBY1-JCMN-Y0FW-00000-00
American Express ( NYSE :AXP) Shares Bought by Foundations Investment Advisors LLC,Transcript Daily,,2023-12-16,1170 words,1170,8,427,484294,AMCN-10009368,urn:contentItem:69WG-CYG1-JCMN-Y40H-00000-00
Canandaigua National Bank & Trust Co. Sells 74 Shares of American Express ( NYSE :AXP),Watchlist News,,2023-12-16,1133 words,1133,8,426,484299,AMCN-135127,urn:contentItem:69WC-42Y1-F03R-N2MF-00000-00
Boltwood Capital Management Has $1.23 Million Stock Position in American Express ( NYSE :AXP),Ticker Report,,2023-12-16,1175 words,1175,8,425,484293,AMCN-126392,urn:contentItem:69WJ-XN21-F03R-N36X-00000-00
"National Bank of Canada FI Acquires 99,813 Shares of American Express ( NYSE :AXP)",DailyPolitical,,2023-12-17,1046 words,1046,14,481,484233,AMCN-116307,urn:contentItem:69WN-W8V1-JCMN-Y1G7-00000-00
"Arden Trust Co Has $275,000 Position in American Express ( NYSE :AXP)",DailyPolitical,,2023-12-17,1189 words,1189,14,477,484233,AMCN-116307,urn:contentItem:69WN-2G21-JCMN-Y39P-00000-00
Quent Capital LLC Increases Stock Position in American Express ( NYSE :AXP),Transcript Daily,,2023-12-17,1176 words,1176,14,477,484294,AMCN-10009368,urn:contentItem:69WN-W8V1-JCMN-Y1F5-00000-00
"National Bank of Canada FI Purchases 99,813 Shares of American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-17,1282 words,1282,14,468,439934,AMBNWS2023,urn:contentItem:69WN-R051-DXK2-M0F9-00000-00
Procyon Advisors LLC Grows Stake in American Express ( NYSE :AXP),Transcript Daily,,2023-12-17,1062 words,1062,14,428,484294,AMCN-10009368,urn:contentItem:69WN-2M11-JCMN-Y519-00000-00
"Farther Finance Advisors LLC Has $135,000 Stock Position in American Express ( NYSE :AXP)",Zolmax.com,,2023-12-17,1073 words,1073,14,427,484302,AMCN-116308,urn:contentItem:69WN-2G91-JCMN-Y2F8-00000-00
"Portside Wealth Group LLC Purchases Shares of 3,495 American Express ( NYSE :AXP)",American Banking and Market News,,2023-12-17,1098 words,1098,14,427,439934,AMBNWS2023,urn:contentItem:69WN-R041-DXK2-M503-00000-00
"Portside Wealth Group LLC Acquires Shares of 3,495 American Express ( NYSE :AXP)",Zolmax.com,,2023-12-17,1153 words,1153,14,426,484302,AMCN-116308,urn:contentItem:69WN-2G21-JCMN-Y3KC-00000-00
"First Hawaiian Bank Purchases 1,627 Shares of American Express ( NYSE :AXP)",Ticker Report,,2023-12-17,1166 words,1166,14,425,484293,AMCN-126392,urn:contentItem:69WP-6D11-F03R-N2PV-00000-00
Bouvel Investment Partners LLC Acquires 352 Shares of American Express ( NYSE :AXP),American Banking and Market News,,2023-12-17,1281 words,1281,14,420,439934,AMBNWS2023,urn:contentItem:69WN-PYB1-DXK2-M22R-00000-00
"Comerica Bank Purchases Shares of 50,757 American Express ( NYSE :AXP)",Zolmax.com,,2023-12-18,994 words,994,14,484,484302,AMCN-116308,urn:contentItem:69WV-PS31-JCMN-Y3K8-00000-00
LVW Advisors LLC Buys 607 Shares of American Express ( NYSE :AXP),DailyPolitical,,2023-12-18,1134 words,1134,14,476,484233,AMCN-116307,urn:contentItem:69WW-1W61-JCMN-Y1GX-00000-00
Chesley Taft & Associates LLC Sells 605 Shares of American Express ( NYSE :AXP),Transcript Daily,,2023-12-18,1147 words,1147,14,476,484294,AMCN-10009368,urn:contentItem:69WW-HC71-F03R-N4FR-00000-00
"Ignite Planners LLC Has $706,000 Stock Holdings in American Express ( NYSE :AXP)",Ticker Report,,2023-12-18,1004 words,1004,14,431,484293,AMCN-126392,urn:contentItem:69WX-1391-JCMN-Y1SN-00000-00
Comerica Bank Invests $8.84 Million in American Express ( NYSE :AXP),American Banking and Market News,,2023-12-18,1070 words,1070,14,431,439934,AMBNWS2023,urn:contentItem:69WW-P8M1-JB40-X4PR-00000-00
American Express ( NYSE :AXP) Sets New 52-Week High on Analyst Upgrade,American Banking and Market News,,2023-12-18,1278 words,1278,14,419,439934,AMBNWS2023,urn:contentItem:69WW-P8H1-JB40-X384-00000-00
The Goldman Sachs Group Raises American Express ( NYSE :AXP) Price Target to $205.00,American Banking and Market News,,2023-12-18,1230 words,1230,14,419,439934,AMBNWS2023,urn:contentItem:69WW-P8H1-JB40-X35V-00000-00
"Goldman Sachs Adjusts Price Target on American Express to $205 From $186, Keeps Buy Rating",MT Newswires Live Briefs,,2023-12-18,69 words,69,14,215,263815,MDNTRD2023,urn:contentItem:69WW-BC51-JCTR-W05Y-00000-00
"American Express , Marathon Petroleum , Taiwan Semiconductor And More: CNBC 's 'Final Trades'",BENZINGA Newswire,Avi Kapoor,2023-12-19,209 words,209,20,513,483822,SYNBZS2023,urn:contentItem:69X3-D5H1-JDJN-62RX-00000-00
Perpetual Ltd Decreases Position in American Express ( NYSE :AXP),DailyPolitical,,2023-12-19,1004 words,1004,20,485,484233,AMCN-116307,urn:contentItem:69X2-P0H1-F03R-N2S5-00000-00
Adviser Investments LLC Purchases 413 Shares of American Express ( NYSE :AXP),Transcript Daily,,2023-12-19,1030 words,1030,20,482,484294,AMCN-10009368,urn:contentItem:69X4-51W1-F03R-N1XB-00000-00
American Express ( NYSE :AXP) Sets New 1-Year High After Analyst Upgrade,American Banking and Market News,,2023-12-19,1191 words,1191,20,478,439934,AMBNWS2023,urn:contentItem:69X3-NJG1-DXK2-M4G6-00000-00
"Pure Financial Advisors LLC Acquires Shares of 1,412 American Express ( NYSE :AXP)",Transcript Daily,,2023-12-19,1131 words,1131,20,477,484294,AMCN-10009368,urn:contentItem:69X2-VF41-JCMN-Y3S5-00000-00
American Express ( NYSE :AXP) Shares Acquired by Schaper Benz & Wise Investment Counsel Inc. WI,Ticker Report,,2023-12-19,1168 words,1168,20,476,484293,AMCN-126392,urn:contentItem:69X3-GMY1-JCMN-Y1B2-00000-00
Apple terminates credit-card and savings partnership with Goldman Sachs - The Ticker,University Wire,Vincent Perretti,2023-12-19,536 words,536,20,438,172244,UWIRE2023,urn:contentItem:69X3-W1H1-JBSN-3261-00000-00
"Vontobel Holding Ltd. Acquires 21,077 Shares of American Express ( NYSE :AXP)",Transcript Daily,,2023-12-19,1054 words,1054,20,433,484294,AMCN-10009368,urn:contentItem:69X3-0XY1-F03R-N1YN-00000-00
American Express ( NYSE :AXP) Shares Acquired by Zhang Financial LLC,Transcript Daily,,2023-12-20,1067 words,1067,16,479,484294,AMCN-10009368,urn:contentItem:69X8-TPT1-JCMN-Y1WK-00000-00
American Express ( NYSE :AXP) Hits New 52-Week High Following Analyst Upgrade,Transcript Daily,,2023-12-20,1123 words,1123,16,478,484294,AMCN-10009368,urn:contentItem:69X8-0GF1-JCMN-Y3N9-00000-00
Carnegie Capital Asset Management LLC Raises Position in American Express ( NYSE :AXP),DailyPolitical,,2023-12-20,1147 words,1147,16,478,484233,AMCN-116307,urn:contentItem:69X8-N1G1-F03R-N0N1-00000-00
